date,product_id,product,category,quantity_sold,expiry_date,unit_price,discount,discount_price,shelf_life,holiday,event,event_name
13-07-2024,PN002,Bananas,Fruits,10,20-07-2024,0.28,0%,0.28,7,0,1,Galway Film Fleadh
13-07-2024,PN010,Butter Croissant,Bakery,2,16-07-2024,1.5,0%,1.5,3,0,1,Galway Film Fleadh
13-07-2024,PN014,Charcoal,Non-Food,3,13-07-2026,1.75,0%,1.75,730,0,1,Galway Film Fleadh
13-07-2024,PN022,Easter Eggs,Confectionery,8,15-07-2024,1.2,15%,1.02,365,0,1,Galway Film Fleadh
13-07-2024,PN022,Easter Eggs,Confectionery,8,14-07-2024,1.2,25%,0.9,365,0,1,Galway Film Fleadh
13-07-2024,PN026,Lamb,Meat,18,16-07-2024,5.0,0%,5.0,3,0,1,Galway Film Fleadh
13-07-2024,PN027,Lettuce,Vegetables,11,13-07-2024,1.15,30%,0.81,5,0,1,Galway Film Fleadh
13-07-2024,PN034,Pasta,Staples,8,13-07-2025,1.45,0%,1.45,365,0,1,Galway Film Fleadh
13-07-2024,PN050,Yogurt,Dairy,12,28-07-2024,1.35,0%,1.35,15,0,1,Galway Film Fleadh
12-07-2024,PN005,Bread,Bakery,18,13-07-2024,1.28,25%,0.96,5,0,1,Galway Film Fleadh
12-07-2024,PN012,Canned Soup,Staples,19,12-07-2026,2.13,0%,2.13,730,0,1,Galway Film Fleadh
12-07-2024,PN036,Pineapple,Fruits,3,19-07-2024,1.19,0%,1.19,7,0,1,Galway Film Fleadh
12-07-2024,PN039,Red Wine,Beverages,4,12-07-2027,10.5,0%,10.5,1095,0,1,Galway Film Fleadh
12-07-2024,PN043,Soft Drinks,Beverages,5,17-07-2024,3.4,5%,3.23,240,0,1,Galway Film Fleadh
12-07-2024,PN049,White Wine,Beverages,3,12-07-2026,10.5,0%,10.5,730,0,1,Galway Film Fleadh
11-07-2024,PN001,Apples,Fruits,2,21-07-2024,0.6,0%,0.6,10,0,1,Galway Film Fleadh
11-07-2024,PN002,Bananas,Fruits,15,18-07-2024,0.28,0%,0.28,7,0,1,Galway Film Fleadh
11-07-2024,PN011,Cabbage,Vegetables,10,21-07-2024,1.29,0%,1.29,10,0,1,Galway Film Fleadh
11-07-2024,PN015,Cheese,Dairy,13,01-08-2024,2.5,0%,2.5,21,0,1,Galway Film Fleadh
11-07-2024,PN015,Cheese,Dairy,18,01-08-2024,2.5,0%,2.5,21,0,1,Galway Film Fleadh
11-07-2024,PN015,Cheese,Dairy,5,01-08-2024,2.5,0%,2.5,21,0,1,Galway Film Fleadh
11-07-2024,PN018,Cinnamon,Spices,7,11-07-2026,1.0,0%,1.0,730,0,1,Galway Film Fleadh
11-07-2024,PN029,Mussels,Seafood,9,26-07-2024,3.0,0%,3.0,15,0,1,Galway Film Fleadh
11-07-2024,PN030,Onions,Vegetables,17,31-07-2024,0.67,0%,0.67,20,0,1,Galway Film Fleadh
11-07-2024,PN042,Smoothie,Beverages,16,21-07-2024,4.25,0%,4.25,10,0,1,Galway Film Fleadh
11-07-2024,PN042,Smoothie,Beverages,11,21-07-2024,4.25,0%,4.25,10,0,1,Galway Film Fleadh
10-07-2024,PN004,Beef,Meat,1,31-07-2024,4.5,0%,4.5,21,0,1,Galway Film Fleadh
10-07-2024,PN004,Beef,Meat,13,31-07-2024,4.5,0%,4.5,21,0,1,Galway Film Fleadh
10-07-2024,PN004,Beef,Meat,8,11-07-2024,4.5,25%,3.38,21,0,1,Galway Film Fleadh
10-07-2024,PN005,Bread,Bakery,16,15-07-2024,1.28,0%,1.28,5,0,1,Galway Film Fleadh
10-07-2024,PN007,Brussels Sprouts,Vegetables,5,11-07-2024,1.07,25%,0.8,7,0,1,Galway Film Fleadh
10-07-2024,PN016,Chicken Breast,Meat,18,15-07-2024,3.99,0%,3.99,5,0,1,Galway Film Fleadh
10-07-2024,PN017,Chocolates,Confectionery,15,10-07-2025,1.75,0%,1.75,365,0,1,Galway Film Fleadh
10-07-2024,PN017,Chocolates,Confectionery,12,12-07-2024,1.75,15%,1.49,365,0,1,Galway Film Fleadh
10-07-2024,PN019,Coffee,Beverages,1,15-07-2024,3.3,5%,3.14,365,0,1,Galway Film Fleadh
10-07-2024,PN021,Cucumber,Vegetables,8,17-07-2024,0.89,0%,0.89,7,0,1,Galway Film Fleadh
10-07-2024,PN027,Lettuce,Vegetables,8,15-07-2024,1.15,0%,1.15,5,0,1,Galway Film Fleadh
10-07-2024,PN031,Orange Juice,Beverages,20,11-07-2024,2.5,25%,1.88,14,0,1,Galway Film Fleadh
10-07-2024,PN037,Potatoes,Vegetables,5,30-07-2024,0.46,0%,0.46,20,0,1,Galway Film Fleadh
10-07-2024,PN039,Red Wine,Beverages,10,10-07-2027,10.5,0%,10.5,1095,0,1,Galway Film Fleadh
10-07-2024,PN049,White Wine,Beverages,10,10-07-2026,10.5,0%,10.5,730,0,1,Galway Film Fleadh
09-07-2024,PN006,Breakfast Cereals,Staples,14,09-07-2025,1.29,0%,1.29,365,0,1,Galway Film Fleadh
09-07-2024,PN010,Butter Croissant,Bakery,3,12-07-2024,1.5,0%,1.5,3,0,1,Galway Film Fleadh
09-07-2024,PN014,Charcoal,Non-Food,18,11-07-2024,1.75,15%,1.49,730,0,1,Galway Film Fleadh
09-07-2024,PN026,Lamb,Meat,8,09-07-2024,5.0,30%,3.5,3,0,1,Galway Film Fleadh
09-07-2024,PN029,Mussels,Seafood,6,24-07-2024,3.0,0%,3.0,15,0,1,Galway Film Fleadh
09-07-2024,PN029,Mussels,Seafood,10,24-07-2024,3.0,0%,3.0,15,0,1,Galway Film Fleadh
09-07-2024,PN034,Pasta,Staples,16,09-07-2025,1.45,0%,1.45,365,0,1,Galway Film Fleadh
09-07-2024,PN039,Red Wine,Beverages,2,09-07-2027,10.5,0%,10.5,1095,0,1,Galway Film Fleadh
09-07-2024,PN047,Tomatoes,Vegetables,6,16-07-2024,0.8,0%,0.8,7,0,1,Galway Film Fleadh
09-07-2024,PN048,Turkey,Meat,17,23-07-2024,1.99,0%,1.99,14,0,1,Galway Film Fleadh
09-07-2024,PN048,Turkey,Meat,1,23-07-2024,1.99,0%,1.99,14,0,1,Galway Film Fleadh
03-06-2024,PN014,Charcoal,Non-Food,20,03-06-2026,1.75,0%,1.75,730,1,0,June Bank Holiday
03-06-2024,PN015,Cheese,Dairy,6,06-06-2024,2.5,10%,2.25,21,1,0,June Bank Holiday
03-06-2024,PN023,Eggs,Dairy,10,24-06-2024,0.21,0%,0.21,21,1,0,June Bank Holiday
03-06-2024,PN023,Eggs,Dairy,3,24-06-2024,0.21,0%,0.21,21,1,0,June Bank Holiday
03-06-2024,PN027,Lettuce,Vegetables,19,08-06-2024,1.15,0%,1.15,5,1,0,June Bank Holiday
03-06-2024,PN028,Milk,Dairy,8,10-06-2024,1.25,0%,1.25,7,1,0,June Bank Holiday
03-06-2024,PN028,Milk,Dairy,15,10-06-2024,1.25,0%,1.25,7,1,0,June Bank Holiday
03-06-2024,PN048,Turkey,Meat,14,17-06-2024,1.99,0%,1.99,14,1,0,June Bank Holiday
03-06-2024,PN049,White Wine,Beverages,17,03-06-2026,10.5,0%,10.5,730,1,0,June Bank Holiday
19-05-2024,PN003,Basmati Rice,Staples,13,19-05-2025,1.59,0%,1.59,365,0,0,Galway Early Music Festival
19-05-2024,PN004,Beef,Meat,13,09-06-2024,4.5,0%,4.5,21,0,0,Galway Early Music Festival
19-05-2024,PN009,Butter,Dairy,6,24-05-2024,3.99,0%,3.99,270,0,0,Galway Early Music Festival
19-05-2024,PN031,Orange Juice,Beverages,4,02-06-2024,2.5,0%,2.5,14,0,0,Galway Early Music Festival
19-05-2024,PN033,Oysters,Seafood,9,20-05-2024,3.99,25%,2.99,15,0,0,Galway Early Music Festival
19-05-2024,PN040,Salami,Meat,15,09-06-2024,1.6,0%,1.6,21,0,0,Galway Early Music Festival
19-05-2024,PN040,Salami,Meat,11,09-06-2024,1.6,0%,1.6,21,0,0,Galway Early Music Festival
19-05-2024,PN046,Strawberries,Fruits,19,19-05-2024,0.5,30%,0.35,4,0,0,Galway Early Music Festival
18-05-2024,PN018,Cinnamon,Spices,19,23-05-2024,1.0,5%,0.95,730,0,0,Galway Early Music Festival
18-05-2024,PN025,Ham,Meat,14,28-05-2024,2.99,0%,2.99,10,0,0,Galway Early Music Festival
18-05-2024,PN037,Potatoes,Vegetables,9,07-06-2024,0.46,0%,0.46,20,0,0,Galway Early Music Festival
18-05-2024,PN041,Salmon Fillets,Seafood,8,22-05-2024,4.25,0%,4.25,4,0,0,Galway Early Music Festival
18-05-2024,PN047,Tomatoes,Vegetables,15,25-05-2024,0.8,0%,0.8,7,0,0,Galway Early Music Festival
17-05-2024,PN008,Burger Patties,Meat,19,17-05-2025,3.0,0%,3.0,365,0,0,Galway Early Music Festival
17-05-2024,PN013,Carrots,Vegetables,11,31-05-2024,0.13,0%,0.13,14,0,0,Galway Early Music Festival
17-05-2024,PN015,Cheese,Dairy,7,07-06-2024,2.5,0%,2.5,21,0,0,Galway Early Music Festival
17-05-2024,PN017,Chocolates,Confectionery,3,17-05-2025,1.75,0%,1.75,365,0,0,Galway Early Music Festival
17-05-2024,PN022,Easter Eggs,Confectionery,15,17-05-2025,1.2,0%,1.2,365,0,0,Galway Early Music Festival
17-05-2024,PN027,Lettuce,Vegetables,11,22-05-2024,1.15,0%,1.15,5,0,0,Galway Early Music Festival
17-05-2024,PN033,Oysters,Seafood,18,20-05-2024,3.99,10%,3.59,15,0,0,Galway Early Music Festival
17-05-2024,PN039,Red Wine,Beverages,8,17-05-2027,10.5,0%,10.5,1095,0,0,Galway Early Music Festival
06-05-2024,PN007,Brussels Sprouts,Vegetables,11,13-05-2024,1.07,0%,1.07,7,1,0,May Day
06-05-2024,PN014,Charcoal,Non-Food,11,08-05-2024,1.75,15%,1.49,730,1,0,May Day
06-05-2024,PN017,Chocolates,Confectionery,19,06-05-2025,1.75,0%,1.75,365,1,0,May Day
06-05-2024,PN023,Eggs,Dairy,8,27-05-2024,0.21,0%,0.21,21,1,0,May Day
06-05-2024,PN025,Ham,Meat,2,16-05-2024,2.99,0%,2.99,10,1,0,May Day
06-05-2024,PN025,Ham,Meat,16,16-05-2024,2.99,0%,2.99,10,1,0,May Day
06-05-2024,PN033,Oysters,Seafood,2,06-05-2024,3.99,30%,2.79,15,1,0,May Day
06-05-2024,PN034,Pasta,Staples,2,11-05-2024,1.45,5%,1.38,365,1,0,May Day
06-05-2024,PN037,Potatoes,Vegetables,4,26-05-2024,0.46,0%,0.46,20,1,0,May Day
21-04-2024,PN005,Bread,Bakery,3,26-04-2024,1.28,0%,1.28,5,0,1,Cúirt International Festival of Literature
21-04-2024,PN020,Croissants,Bakery,20,21-05-2024,0.48,0%,0.48,30,0,1,Cúirt International Festival of Literature
21-04-2024,PN028,Milk,Dairy,2,28-04-2024,1.25,0%,1.25,7,0,1,Cúirt International Festival of Literature
21-04-2024,PN032,Oranges,Fruits,17,05-05-2024,0.6,0%,0.6,14,0,1,Cúirt International Festival of Literature
21-04-2024,PN048,Turkey,Meat,18,05-05-2024,1.99,0%,1.99,14,0,1,Cúirt International Festival of Literature
21-04-2024,PN049,White Wine,Beverages,10,21-04-2026,10.5,0%,10.5,730,0,1,Cúirt International Festival of Literature
20-04-2024,PN006,Breakfast Cereals,Staples,3,21-04-2024,1.29,25%,0.97,365,0,1,Cúirt International Festival of Literature
20-04-2024,PN008,Burger Patties,Meat,18,20-04-2025,3.0,0%,3.0,365,0,1,Cúirt International Festival of Literature
20-04-2024,PN015,Cheese,Dairy,10,11-05-2024,2.5,0%,2.5,21,0,1,Cúirt International Festival of Literature
20-04-2024,PN019,Coffee,Beverages,14,22-04-2024,3.3,15%,2.81,365,0,1,Cúirt International Festival of Literature
20-04-2024,PN023,Eggs,Dairy,19,11-05-2024,0.21,0%,0.21,21,0,1,Cúirt International Festival of Literature
20-04-2024,PN024,Guinness,Beverages,15,16-11-2024,4.66,0%,4.66,210,0,1,Cúirt International Festival of Literature
20-04-2024,PN031,Orange Juice,Beverages,12,04-05-2024,2.5,0%,2.5,14,0,1,Cúirt International Festival of Literature
20-04-2024,PN032,Oranges,Fruits,7,04-05-2024,0.6,0%,0.6,14,0,1,Cúirt International Festival of Literature
20-04-2024,PN035,Pepper,Spices,8,04-05-2024,1.0,0%,1.0,14,0,1,Cúirt International Festival of Literature
20-04-2024,PN047,Tomatoes,Vegetables,12,22-04-2024,0.8,15%,0.68,7,0,1,Cúirt International Festival of Literature
20-04-2024,PN049,White Wine,Beverages,11,20-04-2026,10.5,0%,10.5,730,0,1,Cúirt International Festival of Literature
19-04-2024,PN001,Apples,Fruits,9,29-04-2024,0.6,0%,0.6,10,0,1,Cúirt International Festival of Literature
19-04-2024,PN022,Easter Eggs,Confectionery,14,19-04-2025,1.2,0%,1.2,365,0,1,Cúirt International Festival of Literature
19-04-2024,PN032,Oranges,Fruits,16,03-05-2024,0.6,0%,0.6,14,0,1,Cúirt International Festival of Literature
18-04-2024,PN001,Apples,Fruits,15,28-04-2024,0.6,0%,0.6,10,0,1,Cúirt International Festival of Literature
18-04-2024,PN001,Apples,Fruits,3,28-04-2024,0.6,0%,0.6,10,0,1,Cúirt International Festival of Literature
18-04-2024,PN002,Bananas,Fruits,6,25-04-2024,0.28,0%,0.28,7,0,1,Cúirt International Festival of Literature
18-04-2024,PN002,Bananas,Fruits,1,21-04-2024,0.28,10%,0.25,7,0,1,Cúirt International Festival of Literature
18-04-2024,PN006,Breakfast Cereals,Staples,10,20-04-2024,1.29,15%,1.1,365,0,1,Cúirt International Festival of Literature
18-04-2024,PN018,Cinnamon,Spices,10,18-04-2026,1.0,0%,1.0,730,0,1,Cúirt International Festival of Literature
18-04-2024,PN021,Cucumber,Vegetables,13,25-04-2024,0.89,0%,0.89,7,0,1,Cúirt International Festival of Literature
18-04-2024,PN024,Guinness,Beverages,19,14-11-2024,4.66,0%,4.66,210,0,1,Cúirt International Festival of Literature
18-04-2024,PN027,Lettuce,Vegetables,4,23-04-2024,1.15,0%,1.15,5,0,1,Cúirt International Festival of Literature
18-04-2024,PN030,Onions,Vegetables,13,18-04-2024,0.67,30%,0.47,20,0,1,Cúirt International Festival of Literature
18-04-2024,PN034,Pasta,Staples,7,18-04-2025,1.45,0%,1.45,365,0,1,Cúirt International Festival of Literature
18-04-2024,PN040,Salami,Meat,10,09-05-2024,1.6,0%,1.6,21,0,1,Cúirt International Festival of Literature
17-04-2024,PN001,Apples,Fruits,8,27-04-2024,0.6,0%,0.6,10,0,1,Cúirt International Festival of Literature
17-04-2024,PN007,Brussels Sprouts,Vegetables,8,24-04-2024,1.07,0%,1.07,7,0,1,Cúirt International Festival of Literature
17-04-2024,PN015,Cheese,Dairy,8,08-05-2024,2.5,0%,2.5,21,0,1,Cúirt International Festival of Literature
17-04-2024,PN015,Cheese,Dairy,5,08-05-2024,2.5,0%,2.5,21,0,1,Cúirt International Festival of Literature
17-04-2024,PN016,Chicken Breast,Meat,3,22-04-2024,3.99,0%,3.99,5,0,1,Cúirt International Festival of Literature
17-04-2024,PN024,Guinness,Beverages,14,13-11-2024,4.66,0%,4.66,210,0,1,Cúirt International Festival of Literature
17-04-2024,PN037,Potatoes,Vegetables,9,07-05-2024,0.46,0%,0.46,20,0,1,Cúirt International Festival of Literature
17-04-2024,PN038,Pumpkin,Vegetables,8,18-04-2024,3.45,25%,2.59,4,0,1,Cúirt International Festival of Literature
17-04-2024,PN042,Smoothie,Beverages,10,22-04-2024,4.25,5%,4.04,10,0,1,Cúirt International Festival of Literature
17-04-2024,PN045,Spinach,Vegetables,11,27-04-2024,1.39,0%,1.39,10,0,1,Cúirt International Festival of Literature
16-04-2024,PN002,Bananas,Fruits,4,23-04-2024,0.28,0%,0.28,7,0,1,Cúirt International Festival of Literature
16-04-2024,PN005,Bread,Bakery,12,17-04-2024,1.28,25%,0.96,5,0,1,Cúirt International Festival of Literature
16-04-2024,PN007,Brussels Sprouts,Vegetables,19,23-04-2024,1.07,0%,1.07,7,0,1,Cúirt International Festival of Literature
16-04-2024,PN008,Burger Patties,Meat,15,16-04-2025,3.0,0%,3.0,365,0,1,Cúirt International Festival of Literature
16-04-2024,PN012,Canned Soup,Staples,6,16-04-2026,2.13,0%,2.13,730,0,1,Cúirt International Festival of Literature
16-04-2024,PN014,Charcoal,Non-Food,6,17-04-2024,1.75,25%,1.31,730,0,1,Cúirt International Festival of Literature
16-04-2024,PN024,Guinness,Beverages,6,12-11-2024,4.66,0%,4.66,210,0,1,Cúirt International Festival of Literature
16-04-2024,PN038,Pumpkin,Vegetables,5,20-04-2024,3.45,0%,3.45,4,0,1,Cúirt International Festival of Literature
16-04-2024,PN039,Red Wine,Beverages,8,16-04-2027,10.5,0%,10.5,1095,0,1,Cúirt International Festival of Literature
16-04-2024,PN039,Red Wine,Beverages,3,16-04-2027,10.5,0%,10.5,1095,0,1,Cúirt International Festival of Literature
16-04-2024,PN039,Red Wine,Beverages,2,28-12-2024,10.5,15%,8.93,1095,0,1,Cúirt International Festival of Literature
16-04-2024,PN042,Smoothie,Beverages,15,26-04-2024,4.25,0%,4.25,10,0,1,Cúirt International Festival of Literature
15-04-2024,PN003,Basmati Rice,Staples,6,15-04-2025,1.59,0%,1.59,365,0,1,Cúirt International Festival of Literature
15-04-2024,PN003,Basmati Rice,Staples,12,18-04-2024,1.59,10%,1.43,365,0,1,Cúirt International Festival of Literature
15-04-2024,PN005,Bread,Bakery,14,20-04-2024,1.28,0%,1.28,5,0,1,Cúirt International Festival of Literature
15-04-2024,PN015,Cheese,Dairy,11,06-05-2024,2.5,0%,2.5,21,0,1,Cúirt International Festival of Literature
15-04-2024,PN017,Chocolates,Confectionery,1,15-04-2025,1.75,0%,1.75,365,0,1,Cúirt International Festival of Literature
15-04-2024,PN023,Eggs,Dairy,17,06-05-2024,0.21,0%,0.21,21,0,1,Cúirt International Festival of Literature
15-04-2024,PN023,Eggs,Dairy,15,06-05-2024,0.21,0%,0.21,21,0,1,Cúirt International Festival of Literature
15-04-2024,PN024,Guinness,Beverages,20,11-11-2024,4.66,0%,4.66,210,0,1,Cúirt International Festival of Literature
15-04-2024,PN026,Lamb,Meat,18,18-04-2024,5.0,0%,5.0,3,0,1,Cúirt International Festival of Literature
15-04-2024,PN042,Smoothie,Beverages,6,25-04-2024,4.25,0%,4.25,10,0,1,Cúirt International Festival of Literature
01-04-2024,PN006,Breakfast Cereals,Staples,16,03-04-2024,1.29,15%,1.1,365,1,0,Easter Monday
01-04-2024,PN011,Cabbage,Vegetables,11,06-04-2024,1.29,5%,1.23,10,1,0,Easter Monday
01-04-2024,PN021,Cucumber,Vegetables,7,08-04-2024,0.89,0%,0.89,7,1,0,Easter Monday
01-04-2024,PN032,Oranges,Fruits,7,15-04-2024,0.6,0%,0.6,14,1,0,Easter Monday
01-04-2024,PN042,Smoothie,Beverages,6,11-04-2024,4.25,0%,4.25,10,1,0,Easter Monday
01-04-2024,PN044,Sparkling Wine,Beverages,7,01-04-2025,4.5,0%,4.5,365,1,0,Easter Monday
01-04-2024,PN017,Chocolates,Confectionery,12,31-03-2025,1.75,0%,1.75,365,1,0,Easter Monday
01-04-2024,PN017,Chocolates,Confectionery,5,31-03-2025,1.75,0%,1.75,365,1,0,Easter Monday
01-04-2024,PN017,Chocolates,Confectionery,16,31-03-2025,1.75,0%,1.75,365,1,0,Easter Monday
01-04-2024,PN017,Chocolates,Confectionery,7,31-03-2025,1.75,0%,1.75,365,1,0,Easter Monday
01-04-2024,PN017,Chocolates,Confectionery,18,31-03-2025,1.75,0%,1.75,365,1,0,Easter Monday
01-04-2024,PN022,Easter Eggs,Confectionery,15,31-03-2025,1.2,0%,1.2,365,1,0,Easter Monday
01-04-2024,PN022,Easter Eggs,Confectionery,6,31-03-2025,1.2,0%,1.2,365,1,0,Easter Monday
01-04-2024,PN022,Easter Eggs,Confectionery,11,31-03-2025,1.2,0%,1.2,365,1,0,Easter Monday
01-04-2024,PN026,Lamb,Meat,7,03-04-2024,5.0,0%,5.0,3,1,0,Easter Monday
01-04-2024,PN026,Lamb,Meat,17,03-04-2024,5.0,0%,5.0,3,1,0,Easter Monday
01-04-2024,PN026,Lamb,Meat,9,03-04-2024,5.0,0%,5.0,3,1,0,Easter Monday
01-04-2024,PN026,Lamb,Meat,11,03-04-2024,5.0,0%,5.0,3,1,0,Easter Monday
01-04-2024,PN039,Red Wine,Beverages,25,03-10-2027,10.5,0%,10.5,1095,1,0,Easter Monday
01-04-2024,PN039,Red Wine,Beverages,24,03-10-2027,10.5,0%,10.5,1095,1,0,Easter Monday
01-04-2024,PN039,Red Wine,Beverages,18,03-10-2027,10.5,0%,10.5,1095,1,0,Easter Monday
01-04-2024,PN039,Red Wine,Beverages,21,03-10-2027,10.5,0%,10.5,1095,1,0,Easter Monday
17-03-2024,PN022,Easter Eggs,Confectionery,13,17-03-2025,1.2,0%,1.2,365,1,0,St Patrick’s Day
17-03-2024,PN023,Eggs,Dairy,1,07-04-2024,0.21,0%,0.21,21,1,0,St Patrick’s Day
17-03-2024,PN031,Orange Juice,Beverages,2,31-03-2024,2.5,0%,2.5,14,1,0,St Patrick’s Day
17-03-2024,PN036,Pineapple,Fruits,4,24-03-2024,1.19,0%,1.19,7,1,0,St Patrick’s Day
17-03-2024,PN041,Salmon Fillets,Seafood,2,18-03-2024,4.25,25%,3.19,4,1,0,St Patrick’s Day
17-03-2024,PN042,Smoothie,Beverages,7,27-03-2024,4.25,0%,4.25,10,1,0,St Patrick’s Day
17-03-2024,PN048,Turkey,Meat,4,31-03-2024,1.99,0%,1.99,14,1,0,St Patrick’s Day
17-03-2024,PN050,Yogurt,Dairy,1,01-04-2024,1.35,0%,1.35,15,1,0,St Patrick’s Day
17-03-2024,PN004,Beef,Meat,11,07-04-2024,4.5,0%,4.5,21,1,0,St Patrick’s Day
17-03-2024,PN004,Beef,Meat,15,07-04-2024,4.5,0%,4.5,21,1,0,St Patrick’s Day
17-03-2024,PN004,Beef,Meat,17,07-04-2024,4.5,0%,4.5,21,1,0,St Patrick’s Day
17-03-2024,PN024,Guinness,Beverages,21,13-10-2024,4.66,0%,4.66,210,1,0,St Patrick’s Day
17-03-2024,PN024,Guinness,Beverages,29,13-10-2024,4.66,0%,4.66,210,1,0,St Patrick’s Day
17-03-2024,PN024,Guinness,Beverages,23,13-10-2024,4.66,0%,4.66,210,1,0,St Patrick’s Day
17-03-2024,PN024,Guinness,Beverages,23,13-10-2024,4.66,0%,4.66,210,1,0,St Patrick’s Day
17-03-2024,PN024,Guinness,Beverages,12,13-10-2024,4.66,0%,4.66,210,1,0,St Patrick’s Day
17-03-2024,PN037,Potatoes,Vegetables,10,06-04-2024,0.46,0%,0.46,20,1,0,St Patrick’s Day
17-03-2024,PN037,Potatoes,Vegetables,13,06-04-2024,0.46,0%,0.46,20,1,0,St Patrick’s Day
17-03-2024,PN037,Potatoes,Vegetables,13,06-04-2024,0.46,0%,0.46,20,1,0,St Patrick’s Day
17-03-2024,PN037,Potatoes,Vegetables,14,06-04-2024,0.46,0%,0.46,20,1,0,St Patrick’s Day
17-03-2024,PN037,Potatoes,Vegetables,14,06-04-2024,0.46,0%,0.46,20,1,0,St Patrick’s Day
17-03-2024,PN037,Potatoes,Vegetables,6,06-04-2024,0.46,0%,0.46,20,1,0,St Patrick’s Day
17-03-2024,PN037,Potatoes,Vegetables,13,06-04-2024,0.46,0%,0.46,20,1,0,St Patrick’s Day
17-03-2024,PN037,Potatoes,Vegetables,7,06-04-2024,0.46,0%,0.46,20,1,0,St Patrick’s Day
14-02-2024,PN006,Breakfast Cereals,Staples,3,14-02-2024,1.29,30%,0.9,365,0,0,Valentine's Day
14-02-2024,PN024,Guinness,Beverages,9,14-02-2024,4.66,30%,3.26,210,0,0,Valentine's Day
14-02-2024,PN033,Oysters,Seafood,6,29-02-2024,3.99,0%,3.99,15,0,0,Valentine's Day
14-02-2024,PN037,Potatoes,Vegetables,6,05-03-2024,0.46,0%,0.46,20,0,0,Valentine's Day
14-02-2024,PN047,Tomatoes,Vegetables,5,17-02-2024,0.8,10%,0.72,7,0,0,Valentine's Day
14-02-2024,PN017,Chocolates,Confectionery,19,13-02-2025,1.75,0%,1.75,365,0,1,Valentine's Day
14-02-2024,PN017,Chocolates,Confectionery,6,13-02-2025,1.75,0%,1.75,365,0,1,Valentine's Day
14-02-2024,PN039,Red Wine,Beverages,23,13-02-2027,10.5,0%,10.5,1095,0,1,Valentine's Day
14-02-2024,PN039,Red Wine,Beverages,13,13-02-2027,10.5,0%,10.5,1095,0,1,Valentine's Day
14-02-2024,PN039,Red Wine,Beverages,11,13-02-2027,10.5,0%,10.5,1095,0,1,Valentine's Day
14-02-2024,PN039,Red Wine,Beverages,22,13-02-2027,10.5,0%,10.5,1095,0,1,Valentine's Day
14-02-2024,PN039,Red Wine,Beverages,16,13-02-2027,10.5,0%,10.5,1095,0,1,Valentine's Day
14-02-2024,PN039,Red Wine,Beverages,18,13-02-2027,10.5,0%,10.5,1095,0,1,Valentine's Day
14-02-2024,PN039,Red Wine,Beverages,24,13-02-2027,10.5,0%,10.5,1095,0,1,Valentine's Day
14-02-2024,PN039,Red Wine,Beverages,26,13-02-2027,10.5,0%,10.5,1095,0,1,Valentine's Day
14-02-2024,PN039,Red Wine,Beverages,11,13-02-2027,10.5,0%,10.5,1095,0,1,Valentine's Day
14-02-2024,PN039,Red Wine,Beverages,19,13-02-2027,10.5,0%,10.5,1095,0,1,Valentine's Day
14-02-2024,PN039,Red Wine,Beverages,28,13-02-2027,10.5,0%,10.5,1095,0,1,Valentine's Day
14-02-2024,PN044,Sparkling Wine,Beverages,19,13-02-2025,4.5,0%,4.5,365,0,1,Valentine's Day
14-02-2024,PN044,Sparkling Wine,Beverages,19,13-02-2025,4.5,0%,4.5,365,0,1,Valentine's Day
14-02-2024,PN049,White Wine,Beverages,12,13-02-2026,10.5,0%,10.5,730,0,1,Valentine's Day
05-02-2024,PN005,Bread,Bakery,10,10-02-2024,1.28,0%,1.28,5,1,0,St Brigid’s Day
05-02-2024,PN012,Canned Soup,Staples,13,04-02-2026,2.13,0%,2.13,730,1,0,St Brigid’s Day
05-02-2024,PN017,Chocolates,Confectionery,14,06-02-2024,1.75,25%,1.31,365,1,0,St Brigid’s Day
05-02-2024,PN019,Coffee,Beverages,8,04-02-2025,3.3,0%,3.3,365,1,0,St Brigid’s Day
05-02-2024,PN028,Milk,Dairy,18,12-02-2024,1.25,0%,1.25,7,1,0,St Brigid’s Day
05-02-2024,PN030,Onions,Vegetables,17,08-02-2024,0.67,10%,0.6,20,1,0,St Brigid’s Day
05-02-2024,PN047,Tomatoes,Vegetables,7,12-02-2024,0.8,0%,0.8,7,1,0,St Brigid’s Day
05-02-2024,PN005,Bread,Bakery,7,10-02-2024,1.28,0%,1.28,5,1,0,St Brigid’s Day
05-02-2024,PN005,Bread,Bakery,6,10-02-2024,1.28,0%,1.28,5,1,0,St Brigid’s Day
05-02-2024,PN005,Bread,Bakery,13,10-02-2024,1.28,0%,1.28,5,1,0,St Brigid’s Day
05-02-2024,PN005,Bread,Bakery,12,10-02-2024,1.28,0%,1.28,5,1,0,St Brigid’s Day
05-02-2024,PN005,Bread,Bakery,19,10-02-2024,1.28,0%,1.28,5,1,0,St Brigid’s Day
05-02-2024,PN005,Bread,Bakery,7,10-02-2024,1.28,0%,1.28,5,1,0,St Brigid’s Day
05-02-2024,PN005,Bread,Bakery,7,10-02-2024,1.28,0%,1.28,5,1,0,St Brigid’s Day
05-02-2024,PN005,Bread,Bakery,5,10-02-2024,1.28,0%,1.28,5,1,0,St Brigid’s Day
