date,product_id,product,category,quantity_sold,expiry_date,unit_price,discount,discount_price,total,shelf_life,holiday,event,temperature_min,temperature_max,temperature_mean,rain_mm,snowfall_cm
2024-12-09,PN015,Cheese,Dairy,9,30-12-2024,2.5,0%,2.5,22.5,21,0,1,5.6,0.3,0.0,0.0,0.0
2024-12-08,PN018,Cinnamon,Spices,17,08-12-2026,1.0,0%,1.0,17.0,730,0,1,8.4,2.8,0.0,0.0,0.0
2024-12-08,PN018,Cinnamon,Spices,8,08-12-2026,1.0,0%,1.0,8.0,730,0,1,8.4,2.8,0.0,0.0,0.0
2024-12-08,PN034,Pasta,Staples,15,08-12-2025,1.45,0%,1.45,21.75,365,0,1,8.4,2.8,0.0,0.0,0.0
2024-12-08,PN048,Turkey,Meat,3,22-12-2024,1.99,0%,1.99,5.97,14,0,1,8.4,2.8,0.0,0.0,0.0
2024-12-08,PN018,Cinnamon,Spices,4,11-12-2024,1.0,10%,0.9,3.6,730,0,1,8.4,2.8,0.0,0.0,0.0
2024-12-08,PN005,Bread,Bakery,13,08-12-2024,1.28,30%,0.9,11.7,5,0,1,8.4,2.8,0.0,0.0,0.0
2024-12-07,PN049,White Wine,Beverages,19,07-12-2026,10.5,0%,10.5,199.5,730,0,1,8.2,5.6,5.0,0.0,0.0
2024-12-07,PN017,Chocolates,Confectionery,5,07-12-2025,1.75,0%,1.75,8.75,365,0,1,8.2,5.6,5.0,0.0,0.0
2024-12-07,PN034,Pasta,Staples,16,07-12-2025,1.45,0%,1.45,23.2,365,0,1,8.2,5.6,5.0,0.0,0.0
2024-12-07,PN001,Apples,Fruits,6,17-12-2024,0.6,0%,0.6,3.6,10,0,1,8.2,5.6,5.0,0.0,0.0
2024-12-07,PN007,Brussels Sprouts,Vegetables,10,14-12-2024,1.07,0%,1.07,10.7,7,0,1,8.2,5.6,5.0,0.0,0.0
2024-12-07,PN009,Butter,Dairy,20,12-12-2024,3.99,0%,3.99,79.8,270,0,1,8.2,5.6,5.0,0.0,0.0
2024-12-07,PN016,Chicken Breast,Meat,11,12-12-2024,3.99,0%,3.99,43.89,5,0,1,8.2,5.6,5.0,0.0,0.0
2024-12-07,PN005,Bread,Bakery,13,07-12-2024,1.28,30%,0.9,11.7,5,0,1,8.2,5.6,5.0,0.0,0.0
2024-12-06,PN018,Cinnamon,Spices,4,06-12-2026,1.0,0%,1.0,4.0,730,0,1,12.5,5.6,17.6,0.0,0.0
2024-12-06,PN008,Burger Patties,Meat,12,06-12-2025,3.0,0%,3.0,36.0,365,0,1,12.5,5.6,17.6,0.0,0.0
2024-12-06,PN013,Carrots,Vegetables,5,20-12-2024,0.13,0%,0.13,0.65,14,0,1,12.5,5.6,17.6,0.0,0.0
2024-12-06,PN011,Cabbage,Vegetables,13,16-12-2024,1.29,0%,1.29,16.77,10,0,1,12.5,5.6,17.6,0.0,0.0
2024-12-06,PN005,Bread,Bakery,3,11-12-2024,1.28,0%,1.28,3.84,5,0,1,12.5,5.6,17.6,0.0,0.0
2024-12-06,PN046,Strawberries,Fruits,11,10-12-2024,0.5,0%,0.5,5.5,4,0,1,12.5,5.6,17.6,0.0,0.0
2024-12-06,PN044,Sparkling Wine,Beverages,9,09-12-2024,4.5,10%,4.05,36.45,365,0,1,12.5,5.6,17.6,0.0,0.0
2024-12-06,PN020,Croissants,Bakery,13,06-12-2024,0.48,30%,0.34,4.42,30,0,0,12.5,5.6,17.6,0.0,0.0
2024-12-05,PN049,White Wine,Beverages,5,05-12-2026,10.5,0%,10.5,52.5,730,0,1,12.2,6.1,5.1,0.0,0.0
2024-12-05,PN006,Breakfast Cereals,Staples,9,05-12-2025,1.29,0%,1.29,11.61,365,0,1,12.2,6.1,5.1,0.0,0.0
2024-12-05,PN034,Pasta,Staples,1,05-12-2025,1.45,0%,1.45,1.45,365,0,1,12.2,6.1,5.1,0.0,0.0
2024-12-05,PN020,Croissants,Bakery,4,04-01-2025,0.48,0%,0.48,1.92,30,0,1,12.2,6.1,5.1,0.0,0.0
2024-12-05,PN048,Turkey,Meat,12,19-12-2024,1.99,0%,1.99,23.88,14,0,1,12.2,6.1,5.1,0.0,0.0
2024-12-05,PN001,Apples,Fruits,10,15-12-2024,0.6,0%,0.6,6.0,10,0,1,12.2,6.1,5.1,0.0,0.0
2024-12-05,PN002,Bananas,Fruits,19,12-12-2024,0.28,0%,0.28,5.32,7,0,1,12.2,6.1,5.1,0.0,0.0
2024-12-05,PN007,Brussels Sprouts,Vegetables,15,12-12-2024,1.07,0%,1.07,16.05,7,0,1,12.2,6.1,5.1,0.0,0.0
2024-12-05,PN001,Apples,Fruits,1,10-12-2024,0.6,5%,0.57,0.57,10,0,1,12.2,6.1,5.1,0.0,0.0
2024-12-05,PN027,Lettuce,Vegetables,3,10-12-2024,1.15,0%,1.15,3.45,5,0,1,12.2,6.1,5.1,0.0,0.0
2024-12-05,PN034,Pasta,Staples,1,10-12-2024,1.45,5%,1.38,1.38,365,0,1,12.2,6.1,5.1,0.0,0.0
2024-12-05,PN014,Charcoal,Non-Food,10,07-12-2024,1.75,15%,1.49,14.9,730,0,1,12.2,6.1,5.1,0.0,0.0
2024-12-04,PN039,Red Wine,Beverages,2,04-12-2027,10.5,0%,10.5,21.0,1095,0,1,12.8,3.6,4.1,0.0,0.0
2024-12-04,PN008,Burger Patties,Meat,9,04-12-2025,3.0,0%,3.0,27.0,365,0,1,12.8,3.6,4.1,0.0,0.0
2024-12-04,PN017,Chocolates,Confectionery,15,04-12-2025,1.75,0%,1.75,26.25,365,0,1,12.8,3.6,4.1,0.0,0.0
2024-12-04,PN011,Cabbage,Vegetables,5,14-12-2024,1.29,0%,1.29,6.45,10,0,1,12.8,3.6,4.1,0.0,0.0
2024-12-04,PN045,Spinach,Vegetables,20,14-12-2024,1.39,0%,1.39,27.8,10,0,1,12.8,3.6,4.1,0.0,0.0
2024-12-04,PN037,Potatoes,Vegetables,11,09-12-2024,0.46,5%,0.44,4.84,20,0,1,12.8,3.6,4.1,0.0,0.0
2024-12-03,PN014,Charcoal,Non-Food,5,03-12-2026,1.75,0%,1.75,8.75,730,0,1,9.4,3.4,1.5,0.0,0.0
2024-12-03,PN018,Cinnamon,Spices,14,03-12-2026,1.0,0%,1.0,14.0,730,0,1,9.4,3.4,1.5,0.0,0.0
2024-12-03,PN018,Cinnamon,Spices,5,03-12-2026,1.0,0%,1.0,5.0,730,0,1,9.4,3.4,1.5,0.0,0.0
2024-12-03,PN049,White Wine,Beverages,15,03-12-2026,10.5,0%,10.5,157.5,730,0,1,9.4,3.4,1.5,0.0,0.0
2024-12-03,PN024,Guinness,Beverages,11,01-07-2025,4.66,0%,4.66,51.26,210,0,1,9.4,3.4,1.5,0.0,0.0
2024-12-03,PN035,Pepper,Spices,3,17-12-2024,1.0,0%,1.0,3.0,14,0,1,9.4,3.4,1.5,0.0,0.0
2024-12-03,PN028,Milk,Dairy,11,10-12-2024,1.25,0%,1.25,13.75,7,0,1,9.4,3.4,1.5,0.0,0.0
2024-12-03,PN009,Butter,Dairy,6,08-12-2024,3.99,0%,3.99,23.94,270,0,1,9.4,3.4,1.5,0.0,0.0
2024-12-03,PN009,Butter,Dairy,16,08-12-2024,3.99,0%,3.99,63.84,270,0,1,9.4,3.4,1.5,0.0,0.0
2024-12-03,PN027,Lettuce,Vegetables,17,08-12-2024,1.15,0%,1.15,19.55,5,0,1,9.4,3.4,1.5,0.0,0.0
2024-12-03,PN037,Potatoes,Vegetables,6,06-12-2024,0.46,10%,0.41,2.46,20,0,1,9.4,3.4,1.5,0.0,0.0
2024-12-03,PN013,Carrots,Vegetables,8,05-12-2024,0.13,15%,0.11,0.88,14,0,1,9.4,3.4,1.5,0.0,0.0
2024-12-03,PN015,Cheese,Dairy,1,05-12-2024,2.5,15%,2.13,2.13,21,0,1,9.4,3.4,1.5,0.0,0.0
2024-12-02,PN039,Red Wine,Beverages,15,02-12-2027,10.5,0%,10.5,157.5,1095,0,1,8.3,4.0,1.1,0.0,0.0
2024-12-02,PN024,Guinness,Beverages,6,30-06-2025,4.66,0%,4.66,27.96,210,0,1,8.3,4.0,1.1,0.0,0.0
2024-12-02,PN024,Guinness,Beverages,1,30-06-2025,4.66,0%,4.66,4.66,210,0,1,8.3,4.0,1.1,0.0,0.0
2024-12-02,PN013,Carrots,Vegetables,18,16-12-2024,0.13,0%,0.13,2.34,14,0,1,8.3,4.0,1.1,0.0,0.0
2024-12-02,PN031,Orange Juice,Beverages,6,16-12-2024,2.5,0%,2.5,15.0,14,0,1,8.3,4.0,1.1,0.0,0.0
2024-12-02,PN001,Apples,Fruits,10,12-12-2024,0.6,0%,0.6,6.0,10,0,1,8.3,4.0,1.1,0.0,0.0
2024-12-02,PN042,Smoothie,Beverages,4,12-12-2024,4.25,0%,4.25,17.0,10,0,1,8.3,4.0,1.1,0.0,0.0
2024-12-02,PN021,Cucumber,Vegetables,11,09-12-2024,0.89,0%,0.89,9.79,7,0,1,8.3,4.0,1.1,0.0,0.0
2024-12-02,PN009,Butter,Dairy,17,07-12-2024,3.99,0%,3.99,67.83,270,0,1,8.3,4.0,1.1,0.0,0.0
2024-12-02,PN034,Pasta,Staples,5,05-12-2024,1.45,10%,1.31,6.55,365,0,1,8.3,4.0,1.1,0.0,0.0
2024-12-02,PN004,Beef,Meat,3,03-12-2024,4.5,25%,3.38,10.14,21,0,1,8.3,4.0,1.1,0.0,0.0
2024-12-02,PN022,Easter Eggs,Confectionery,13,03-12-2024,1.2,25%,0.9,11.7,365,0,1,8.3,4.0,1.1,0.0,0.0
2024-12-02,PN003,Basmati Rice,Staples,2,02-12-2024,1.59,30%,1.11,2.22,365,0,1,8.3,4.0,1.1,0.0,0.0
2024-12-02,PN005,Bread,Bakery,15,02-12-2024,1.28,30%,0.9,13.5,5,0,1,8.3,4.0,1.1,0.0,0.0
2024-12-01,PN014,Charcoal,Non-Food,9,01-12-2026,1.75,0%,1.75,15.75,730,0,1,12.3,7.9,2.3,0.0,0.0
2024-12-01,PN015,Cheese,Dairy,1,22-12-2024,2.5,0%,2.5,2.5,21,0,1,12.3,7.9,2.3,0.0,0.0
2024-12-01,PN048,Turkey,Meat,20,15-12-2024,1.99,0%,1.99,39.8,14,0,1,12.3,7.9,2.3,0.0,0.0
2024-12-01,PN042,Smoothie,Beverages,15,11-12-2024,4.25,0%,4.25,63.75,10,0,1,12.3,7.9,2.3,0.0,0.0
2024-12-01,PN014,Charcoal,Non-Food,6,06-12-2024,1.75,5%,1.66,9.96,730,0,1,12.3,7.9,2.3,0.0,0.0
2024-12-01,PN027,Lettuce,Vegetables,16,06-12-2024,1.15,0%,1.15,18.4,5,0,1,12.3,7.9,2.3,0.0,0.0
2024-12-01,PN037,Potatoes,Vegetables,1,03-12-2024,0.46,15%,0.39,0.39,20,0,1,12.3,7.9,2.3,0.0,0.0
2024-12-01,PN009,Butter,Dairy,5,02-12-2024,3.99,25%,2.99,14.95,270,0,1,12.3,7.9,2.3,0.0,0.0
2024-12-01,PN001,Apples,Fruits,10,01-12-2024,0.6,30%,0.42,4.2,10,0,1,12.3,7.9,2.3,0.0,0.0
2024-11-30,PN003,Basmati Rice,Staples,9,30-11-2025,1.59,0%,1.59,14.31,365,0,1,14.1,11.5,1.8,0.0,0.0
2024-11-30,PN034,Pasta,Staples,14,30-11-2025,1.45,0%,1.45,20.3,365,0,1,14.1,11.5,1.8,0.0,0.0
2024-11-30,PN034,Pasta,Staples,4,30-11-2025,1.45,0%,1.45,5.8,365,0,1,14.1,11.5,1.8,0.0,0.0
2024-11-30,PN001,Apples,Fruits,1,10-12-2024,0.6,0%,0.6,0.6,10,0,1,14.1,11.5,1.8,0.0,0.0
2024-11-30,PN040,Salami,Meat,8,01-12-2024,1.6,25%,1.2,9.6,21,0,1,14.1,11.5,1.8,0.0,0.0
2024-11-29,PN049,White Wine,Beverages,9,29-11-2026,10.5,0%,10.5,94.5,730,0,1,12.9,11.4,6.3,0.0,0.0
2024-11-29,PN017,Chocolates,Confectionery,5,29-11-2025,1.75,0%,1.75,8.75,365,0,1,12.9,11.4,6.3,0.0,0.0
2024-11-29,PN031,Orange Juice,Beverages,14,13-12-2024,2.5,0%,2.5,35.0,14,0,1,12.9,11.4,6.3,0.0,0.0
2024-11-29,PN032,Oranges,Fruits,3,13-12-2024,0.6,0%,0.6,1.8,14,0,1,12.9,11.4,6.3,0.0,0.0
2024-11-29,PN032,Oranges,Fruits,10,13-12-2024,0.6,0%,0.6,6.0,14,0,1,12.9,11.4,6.3,0.0,0.0
2024-11-29,PN001,Apples,Fruits,5,09-12-2024,0.6,0%,0.6,3.0,10,0,1,12.9,11.4,6.3,0.0,0.0
2024-11-29,PN016,Chicken Breast,Meat,6,04-12-2024,3.99,0%,3.99,23.94,5,0,1,12.9,11.4,6.3,0.0,0.0
2024-11-29,PN001,Apples,Fruits,3,01-12-2024,0.6,15%,0.51,1.53,10,0,1,12.9,11.4,6.3,0.0,0.0
2024-11-29,PN005,Bread,Bakery,7,30-11-2024,1.28,25%,0.96,6.72,5,0,1,12.9,11.4,6.3,0.0,0.0
2024-11-29,PN037,Potatoes,Vegetables,2,30-11-2024,0.46,25%,0.35,0.7,20,0,1,12.9,11.4,6.3,0.0,0.0
2024-11-29,PN042,Smoothie,Beverages,2,29-11-2024,4.25,30%,2.98,5.96,10,0,1,12.9,11.4,6.3,0.0,0.0
2024-11-28,PN003,Basmati Rice,Staples,17,28-11-2025,1.59,0%,1.59,27.03,365,0,1,12.4,0.8,4.7,0.0,0.0
2024-11-28,PN034,Pasta,Staples,4,28-11-2025,1.45,0%,1.45,5.8,365,0,1,12.4,0.8,4.7,0.0,0.0
2024-11-28,PN015,Cheese,Dairy,3,19-12-2024,2.5,0%,2.5,7.5,21,0,1,12.4,0.8,4.7,0.0,0.0
2024-11-28,PN048,Turkey,Meat,4,12-12-2024,1.99,0%,1.99,7.96,14,0,1,12.4,0.8,4.7,0.0,0.0
2024-11-28,PN011,Cabbage,Vegetables,16,08-12-2024,1.29,0%,1.29,20.64,10,0,1,12.4,0.8,4.7,0.0,0.0
2024-11-28,PN036,Pineapple,Fruits,12,05-12-2024,1.19,0%,1.19,14.28,7,0,1,12.4,0.8,4.7,0.0,0.0
2024-11-28,PN021,Cucumber,Vegetables,8,30-11-2024,0.89,15%,0.76,6.08,7,0,1,12.4,0.8,4.7,0.0,0.0
2024-11-28,PN050,Yogurt,Dairy,3,30-11-2024,1.35,15%,1.15,3.45,15,0,1,12.4,0.8,4.7,0.0,0.0
2024-11-28,PN005,Bread,Bakery,7,29-11-2024,1.28,25%,0.96,6.72,5,0,1,12.4,0.8,4.7,0.0,0.0
2024-11-28,PN025,Ham,Meat,8,29-11-2024,2.99,25%,2.24,17.92,10,0,1,12.4,0.8,4.7,0.0,0.0
2024-11-27,PN039,Red Wine,Beverages,8,27-11-2027,10.5,0%,10.5,84.0,1095,0,1,2.3,-1.2,0.0,0.0,0.0
2024-11-27,PN049,White Wine,Beverages,12,27-11-2026,10.5,0%,10.5,126.0,730,0,1,2.3,-1.2,0.0,0.0,0.0
2024-11-27,PN008,Burger Patties,Meat,1,27-11-2025,3.0,0%,3.0,3.0,365,0,1,2.3,-1.2,0.0,0.0,0.0
2024-11-27,PN004,Beef,Meat,15,18-12-2024,4.5,0%,4.5,67.5,21,0,1,2.3,-1.2,0.0,0.0,0.0
2024-11-27,PN023,Eggs,Dairy,20,18-12-2024,0.21,0%,0.21,4.2,21,0,1,2.3,-1.2,0.0,0.0,0.0
2024-11-27,PN027,Lettuce,Vegetables,8,02-12-2024,1.15,0%,1.15,9.2,5,0,1,2.3,-1.2,0.0,0.0,0.0
2024-11-27,PN039,Red Wine,Beverages,8,02-12-2024,10.5,5%,9.98,79.84,1095,0,1,2.3,-1.2,0.0,0.0,0.0
2024-11-27,PN010,Butter Croissant,Bakery,3,30-11-2024,1.5,0%,1.5,4.5,3,0,1,2.3,-1.2,0.0,0.0,0.0
2024-11-27,PN026,Lamb,Meat,15,27-11-2024,5.0,30%,3.5,52.5,3,0,1,2.3,-1.2,0.0,0.0,0.0
2024-11-26,PN020,Croissants,Bakery,1,26-12-2024,0.48,0%,0.48,0.48,30,0,1,7.8,1.6,0.2,0.0,0.0
2024-11-26,PN015,Cheese,Dairy,9,17-12-2024,2.5,0%,2.5,22.5,21,0,1,7.8,1.6,0.2,0.0,0.0
2024-11-26,PN015,Cheese,Dairy,4,17-12-2024,2.5,0%,2.5,10.0,21,0,1,7.8,1.6,0.2,0.0,0.0
2024-11-26,PN033,Oysters,Seafood,15,11-12-2024,3.99,0%,3.99,59.85,15,0,1,7.8,1.6,0.2,0.0,0.0
2024-11-26,PN036,Pineapple,Fruits,9,03-12-2024,1.19,0%,1.19,10.71,7,0,1,7.8,1.6,0.2,0.0,0.0
2024-11-26,PN016,Chicken Breast,Meat,1,01-12-2024,3.99,0%,3.99,3.99,5,0,1,7.8,1.6,0.2,0.0,0.0
2024-11-26,PN038,Pumpkin,Vegetables,4,30-11-2024,3.45,0%,3.45,13.8,4,0,1,7.8,1.6,0.2,0.0,0.0
2024-11-26,PN046,Strawberries,Fruits,8,30-11-2024,0.5,0%,0.5,4.0,4,0,1,7.8,1.6,0.2,0.0,0.0
2024-11-26,PN034,Pasta,Staples,6,27-11-2024,1.45,25%,1.09,6.54,365,0,1,7.8,1.6,0.2,0.0,0.0
2024-11-26,PN021,Cucumber,Vegetables,16,26-11-2024,0.89,30%,0.62,9.92,7,0,1,7.8,1.6,0.2,0.0,0.0
2024-11-25,PN006,Breakfast Cereals,Staples,9,25-11-2025,1.29,0%,1.29,11.61,365,0,1,9.3,4.4,0.7,0.0,0.0
2024-11-25,PN011,Cabbage,Vegetables,8,05-12-2024,1.29,0%,1.29,10.32,10,0,1,9.3,4.4,0.7,0.0,0.0
2024-11-25,PN021,Cucumber,Vegetables,5,02-12-2024,0.89,0%,0.89,4.45,7,0,1,9.3,4.4,0.7,0.0,0.0
2024-11-25,PN049,White Wine,Beverages,6,27-11-2024,10.5,15%,8.93,53.58,730,0,1,9.3,4.4,0.7,0.0,0.0
2024-11-24,PN039,Red Wine,Beverages,2,26-11-2027,10.5,15%,8.93,17.86,1095,0,1,11.3,7.9,11.5,0.0,0.0
2024-11-24,PN006,Breakfast Cereals,Staples,13,24-11-2025,1.29,0%,1.29,16.77,365,0,1,11.3,7.9,11.5,0.0,0.0
2024-11-24,PN034,Pasta,Staples,5,24-11-2025,1.45,0%,1.45,7.25,365,0,1,11.3,7.9,11.5,0.0,0.0
2024-11-24,PN044,Sparkling Wine,Beverages,8,24-11-2025,4.5,0%,4.5,36.0,365,0,1,11.3,7.9,11.5,0.0,0.0
2024-11-24,PN004,Beef,Meat,15,15-12-2024,4.5,0%,4.5,67.5,21,0,1,11.3,7.9,11.5,0.0,0.0
2024-11-24,PN015,Cheese,Dairy,5,15-12-2024,2.5,0%,2.5,12.5,21,0,1,11.3,7.9,11.5,0.0,0.0
2024-11-24,PN045,Spinach,Vegetables,6,04-12-2024,1.39,0%,1.39,8.34,10,0,1,11.3,7.9,11.5,0.0,0.0
2024-11-24,PN041,Salmon Fillets,Seafood,15,28-11-2024,4.25,0%,4.25,63.75,4,0,1,11.3,7.9,11.5,0.0,0.0
2024-11-24,PN023,Eggs,Dairy,20,26-11-2024,0.21,15%,0.18,3.6,21,0,0,11.3,7.9,11.5,0.0,0.0
2024-11-24,PN046,Strawberries,Fruits,6,25-11-2024,0.5,25%,0.38,2.28,4,0,1,11.3,7.9,11.5,0.0,0.0
2024-11-23,PN012,Canned Soup,Staples,5,23-11-2026,2.13,0%,2.13,10.65,730,0,1,13.7,4.4,46.9,0.0,0.0
2024-11-23,PN014,Charcoal,Non-Food,10,23-11-2026,1.75,0%,1.75,17.5,730,0,1,13.7,4.4,46.9,0.0,0.0
2024-11-23,PN049,White Wine,Beverages,3,23-11-2026,10.5,0%,10.5,31.5,730,0,1,13.7,4.4,46.9,0.0,0.0
2024-11-23,PN034,Pasta,Staples,14,23-11-2025,1.45,0%,1.45,20.3,365,0,1,13.7,4.4,46.9,0.0,0.0
2024-11-23,PN020,Croissants,Bakery,12,23-12-2024,0.48,0%,0.48,5.76,30,0,1,13.7,4.4,46.9,0.0,0.0
2024-11-23,PN004,Beef,Meat,2,14-12-2024,4.5,0%,4.5,9.0,21,0,1,13.7,4.4,46.9,0.0,0.0
2024-11-23,PN042,Smoothie,Beverages,15,03-12-2024,4.25,0%,4.25,63.75,10,0,1,13.7,4.4,46.9,0.0,0.0
2024-11-23,PN002,Bananas,Fruits,9,30-11-2024,0.28,0%,0.28,2.52,7,0,1,13.7,4.4,46.9,0.0,0.0
2024-11-23,PN007,Brussels Sprouts,Vegetables,2,25-11-2024,1.07,15%,0.91,1.82,7,0,1,13.7,4.4,46.9,0.0,0.0
2024-11-23,PN044,Sparkling Wine,Beverages,12,24-11-2024,4.5,25%,3.38,40.56,365,0,1,13.7,4.4,46.9,0.0,0.0
2024-11-23,PN049,White Wine,Beverages,14,24-11-2024,10.5,25%,7.88,110.32,730,0,1,13.7,4.4,46.9,0.0,0.0
2024-11-22,PN012,Canned Soup,Staples,14,22-11-2026,2.13,0%,2.13,29.82,730,0,1,6.8,1.3,4.0,0.0,0.0
2024-11-22,PN022,Easter Eggs,Confectionery,20,22-11-2025,1.2,0%,1.2,24.0,365,0,1,6.8,1.3,4.0,0.0,0.0
2024-11-22,PN043,Soft Drinks,Beverages,4,20-07-2025,3.4,0%,3.4,13.6,240,0,1,6.8,1.3,4.0,0.0,0.0
2024-11-22,PN023,Eggs,Dairy,16,13-12-2024,0.21,0%,0.21,3.36,21,0,1,6.8,1.3,4.0,0.0,0.0
2024-11-22,PN048,Turkey,Meat,8,06-12-2024,1.99,0%,1.99,15.92,14,0,1,6.8,1.3,4.0,0.0,0.0
2024-11-22,PN016,Chicken Breast,Meat,18,27-11-2024,3.99,0%,3.99,71.82,5,0,1,6.8,1.3,4.0,0.0,0.0
2024-11-22,PN012,Canned Soup,Staples,5,23-11-2024,2.13,25%,1.6,8.0,730,0,1,6.8,1.3,4.0,0.0,0.0
2024-11-21,PN040,Salami,Meat,11,12-12-2024,1.6,0%,1.6,17.6,21,0,1,5.0,0.7,13.1,0.0,2.38
2024-11-21,PN030,Onions,Vegetables,8,11-12-2024,0.67,0%,0.67,5.36,20,0,1,5.0,0.7,13.1,0.0,2.38
2024-11-21,PN037,Potatoes,Vegetables,18,11-12-2024,0.46,0%,0.46,8.28,20,0,1,5.0,0.7,13.1,0.0,2.38
2024-11-21,PN050,Yogurt,Dairy,10,06-12-2024,1.35,0%,1.35,13.5,15,0,1,5.0,0.7,13.1,0.0,2.38
2024-11-21,PN048,Turkey,Meat,2,05-12-2024,1.99,0%,1.99,3.98,14,0,1,5.0,0.7,13.1,0.0,2.38
2024-11-21,PN025,Ham,Meat,4,01-12-2024,2.99,0%,2.99,11.96,10,0,1,5.0,0.7,13.1,0.0,2.38
2024-11-21,PN028,Milk,Dairy,1,28-11-2024,1.25,0%,1.25,1.25,7,0,1,5.0,0.7,13.1,0.0,2.38
2024-11-21,PN038,Pumpkin,Vegetables,20,25-11-2024,3.45,0%,3.45,69.0,4,0,1,5.0,0.7,13.1,0.0,2.38
2024-11-21,PN034,Pasta,Staples,14,24-11-2024,1.45,10%,1.31,18.34,365,0,1,5.0,0.7,13.1,0.0,2.38
2024-11-20,PN012,Canned Soup,Staples,10,20-11-2026,2.13,0%,2.13,21.3,730,0,1,4.8,0.8,7.6,0.0,1.61
2024-11-20,PN022,Easter Eggs,Confectionery,3,20-11-2025,1.2,0%,1.2,3.6,365,0,1,4.8,0.8,7.6,0.0,1.61
2024-11-20,PN015,Cheese,Dairy,8,11-12-2024,2.5,0%,2.5,20.0,21,0,1,4.8,0.8,7.6,0.0,1.61
2024-11-20,PN025,Ham,Meat,2,30-11-2024,2.99,0%,2.99,5.98,10,0,1,4.8,0.8,7.6,0.0,1.61
2024-11-20,PN028,Milk,Dairy,15,27-11-2024,1.25,0%,1.25,18.75,7,0,1,4.8,0.8,7.6,0.0,1.61
2024-11-20,PN041,Salmon Fillets,Seafood,11,24-11-2024,4.25,0%,4.25,46.75,4,0,1,4.8,0.8,7.6,0.0,1.61
2024-11-20,PN041,Salmon Fillets,Seafood,3,24-11-2024,4.25,0%,4.25,12.75,4,0,1,4.8,0.8,7.6,0.0,1.61
2024-11-20,PN025,Ham,Meat,20,22-11-2024,2.99,15%,2.54,50.8,10,0,1,4.8,0.8,7.6,0.0,1.61
2024-11-19,PN014,Charcoal,Non-Food,8,19-11-2026,1.75,0%,1.75,14.0,730,0,1,4.4,0.8,4.9,0.0,0.0
2024-11-19,PN024,Guinness,Beverages,12,17-06-2025,4.66,0%,4.66,55.92,210,0,1,4.4,0.8,4.9,0.0,0.0
2024-11-19,PN030,Onions,Vegetables,14,09-12-2024,0.67,0%,0.67,9.38,20,0,1,4.4,0.8,4.9,0.0,0.0
2024-11-19,PN050,Yogurt,Dairy,12,04-12-2024,1.35,0%,1.35,16.2,15,0,1,4.4,0.8,4.9,0.0,0.0
2024-11-19,PN001,Apples,Fruits,8,29-11-2024,0.6,0%,0.6,4.8,10,0,1,4.4,0.8,4.9,0.0,0.0
2024-11-18,PN039,Red Wine,Beverages,1,18-11-2027,10.5,0%,10.5,10.5,1095,0,1,8.1,5.1,11.0,0.0,0.0
2024-11-18,PN049,White Wine,Beverages,10,18-11-2026,10.5,0%,10.5,105.0,730,0,1,8.1,5.1,11.0,0.0,0.0
2024-11-18,PN006,Breakfast Cereals,Staples,18,18-11-2025,1.29,0%,1.29,23.22,365,0,1,8.1,5.1,11.0,0.0,0.0
2024-11-18,PN019,Coffee,Beverages,16,18-11-2025,3.3,0%,3.3,52.8,365,0,1,8.1,5.1,11.0,0.0,0.0
2024-11-18,PN029,Mussels,Seafood,10,03-12-2024,3.0,0%,3.0,30.0,15,0,1,8.1,5.1,11.0,0.0,0.0
2024-11-18,PN005,Bread,Bakery,19,23-11-2024,1.28,0%,1.28,24.32,5,0,1,8.1,5.1,11.0,0.0,0.0
2024-11-18,PN005,Bread,Bakery,11,23-11-2024,1.28,0%,1.28,14.08,5,0,1,8.1,5.1,11.0,0.0,0.0
2024-11-18,PN005,Bread,Bakery,15,23-11-2024,1.28,0%,1.28,19.2,5,0,1,8.1,5.1,11.0,0.0,0.0
2024-11-18,PN038,Pumpkin,Vegetables,15,22-11-2024,3.45,0%,3.45,51.75,4,0,1,8.1,5.1,11.0,0.0,0.0
2024-11-18,PN026,Lamb,Meat,9,21-11-2024,5.0,0%,5.0,45.0,3,0,1,8.1,5.1,11.0,0.0,0.0
2024-11-18,PN047,Tomatoes,Vegetables,7,21-11-2024,0.8,10%,0.72,5.04,7,0,1,8.1,5.1,11.0,0.0,0.0
2024-11-18,PN029,Mussels,Seafood,6,18-11-2024,3.0,30%,2.1,12.6,15,0,0,8.1,5.1,11.0,0.0,0.0
2024-11-17,PN039,Red Wine,Beverages,7,17-11-2027,10.5,0%,10.5,73.5,1095,0,1,11.4,8.3,2.0,0.0,0.0
2024-11-17,PN014,Charcoal,Non-Food,1,17-11-2026,1.75,0%,1.75,1.75,730,0,1,11.4,8.3,2.0,0.0,0.0
2024-11-17,PN014,Charcoal,Non-Food,4,17-11-2026,1.75,0%,1.75,7.0,730,0,1,11.4,8.3,2.0,0.0,0.0
2024-11-17,PN023,Eggs,Dairy,13,08-12-2024,0.21,0%,0.21,2.73,21,0,1,11.4,8.3,2.0,0.0,0.0
2024-11-17,PN035,Pepper,Spices,4,01-12-2024,1.0,0%,1.0,4.0,14,0,1,11.4,8.3,2.0,0.0,0.0
