product,category,expiry_date,shelf_life,remaining_shelf_life,total_quantity,waste_product_quantity,event,date
Canned Soup,Staples,06-03-2024,730,0,3,0,0,06-03-2024
Onions,Vegetables,06-03-2024,20,5,18,0,0,01-03-2024
Tomatoes,Vegetables,06-03-2024,7,1,20,0,0,05-03-2024
Orange Juice,Beverages,07-03-2024,14,14,18,0,0,22-02-2024
Cheese,Dairy,07-03-2024,21,21,1,0,0,15-02-2024
Yogurt,Dairy,07-03-2024,15,15,13,0,0,21-02-2024
Salmon Fillets,Seafood,07-03-2024,4,4,5,0,0,03-03-2024
Pumpkin,Vegetables,07-03-2024,4,4,6,0,0,03-03-2024
Butter Croissant,Bakery,08-03-2024,3,3,5,0,0,05-03-2024
Apples,Fruits,08-03-2024,10,0,12,1,0,08-03-2024
Apples,Fruits,08-03-2024,10,0,12,11,0,08-03-2024
Apples,Fruits,08-03-2024,10,10,12,1,0,27-02-2024
Apples,Fruits,08-03-2024,10,10,12,11,0,27-02-2024
Charcoal,Non-Food,08-03-2024,730,3,8,0,0,05-03-2024
Mussels,Seafood,08-03-2024,15,15,16,0,0,22-02-2024
Onions,Vegetables,08-03-2024,20,5,20,0,0,03-03-2024
Potatoes,Vegetables,08-03-2024,20,0,15,0,0,08-03-2024
Butter Croissant,Bakery,09-03-2024,3,3,5,0,0,06-03-2024
Orange Juice,Beverages,09-03-2024,14,1,12,0,0,08-03-2024
Cheese,Dairy,09-03-2024,21,2,8,0,0,07-03-2024
Cheese,Dairy,09-03-2024,21,2,8,5,0,07-03-2024
Bananas,Fruits,09-03-2024,7,7,13,0,0,02-03-2024
Bananas,Fruits,09-03-2024,7,7,13,2,0,02-03-2024
Spinach,Vegetables,09-03-2024,10,10,29,11,0,28-02-2024
Spinach,Vegetables,09-03-2024,10,10,29,18,0,28-02-2024
White Wine,Beverages,10-03-2024,730,1,19,0,0,09-03-2024
Cheese,Dairy,10-03-2024,21,21,6,0,0,18-02-2024
Eggs,Dairy,10-03-2024,21,5,19,5,0,05-03-2024
Eggs,Dairy,10-03-2024,21,5,19,14,0,05-03-2024
Eggs,Dairy,10-03-2024,21,21,19,5,0,18-02-2024
Eggs,Dairy,10-03-2024,21,21,19,14,0,18-02-2024
Apples,Fruits,10-03-2024,10,1,6,0,0,09-03-2024
Mussels,Seafood,10-03-2024,15,3,12,0,0,07-03-2024
Salmon Fillets,Seafood,10-03-2024,4,4,16,0,0,06-03-2024
Bread,Bakery,11-03-2024,5,5,25,9,0,06-03-2024
Bread,Bakery,11-03-2024,5,5,25,16,0,06-03-2024
Eggs,Dairy,11-03-2024,21,21,9,0,0,19-02-2024
Yogurt,Dairy,11-03-2024,15,15,13,0,0,25-02-2024
Strawberries,Fruits,11-03-2024,4,4,8,0,0,07-03-2024
Beef,Meat,11-03-2024,21,1,4,0,0,10-03-2024
Carrots,Vegetables,11-03-2024,14,14,8,0,0,26-02-2024
Butter Croissant,Bakery,12-03-2024,3,3,19,0,0,09-03-2024
Bananas,Fruits,12-03-2024,7,7,12,0,0,05-03-2024
Lamb,Meat,12-03-2024,3,3,5,0,0,09-03-2024
Pasta,Staples,12-03-2024,365,5,14,0,0,07-03-2024
Potatoes,Vegetables,12-03-2024,20,20,6,0,0,21-02-2024
Croissants,Bakery,13-03-2024,30,30,4,0,0,12-02-2024
Butter,Dairy,13-03-2024,270,1,7,0,0,12-03-2024
Cheese,Dairy,13-03-2024,21,0,8,0,0,13-03-2024
Oranges,Fruits,13-03-2024,14,14,4,0,0,28-02-2024
Cabbage,Vegetables,13-03-2024,10,10,7,0,0,03-03-2024
Cucumber,Vegetables,13-03-2024,7,7,16,0,0,06-03-2024
Onions,Vegetables,13-03-2024,20,20,9,0,0,22-02-2024
Onions,Vegetables,13-03-2024,20,20,9,1,0,22-02-2024
Pumpkin,Vegetables,13-03-2024,4,4,20,0,0,09-03-2024
Pumpkin,Vegetables,13-03-2024,4,4,20,5,0,09-03-2024
Spinach,Vegetables,13-03-2024,10,10,13,0,0,03-03-2024
Spinach,Vegetables,13-03-2024,10,10,13,1,0,03-03-2024
Butter Croissant,Bakery,14-03-2024,3,3,5,0,0,11-03-2024
Cheese,Dairy,14-03-2024,21,21,10,0,0,22-02-2024
Yogurt,Dairy,14-03-2024,15,3,20,0,0,11-03-2024
Cabbage,Vegetables,14-03-2024,10,10,12,0,0,04-03-2024
Apples,Fruits,15-03-2024,10,10,16,0,0,05-03-2024
Salmon Fillets,Seafood,15-03-2024,4,0,17,0,0,15-03-2024
Onions,Vegetables,15-03-2024,20,20,10,0,0,24-02-2024
Easter Eggs,Confectionery,16-03-2024,365,1,10,0,0,15-03-2024
Cheese,Dairy,16-03-2024,21,2,6,0,0,14-03-2024
Milk,Dairy,16-03-2024,7,7,16,0,0,09-03-2024
Brussels Sprouts,Vegetables,16-03-2024,7,1,3,0,0,15-03-2024
Butter Croissant,Bakery,17-03-2024,3,3,4,0,0,14-03-2024
Butter,Dairy,17-03-2024,270,5,6,0,0,12-03-2024
Apples,Fruits,17-03-2024,10,10,14,0,0,07-03-2024
Ham,Meat,17-03-2024,10,10,2,0,0,07-03-2024
Mussels,Seafood,17-03-2024,15,15,20,0,0,02-03-2024
Oysters,Seafood,17-03-2024,15,15,3,0,0,02-03-2024
Cucumber,Vegetables,17-03-2024,7,7,12,0,0,10-03-2024
Sparkling Wine,Beverages,18-03-2024,365,2,3,0,0,16-03-2024
Cheese,Dairy,18-03-2024,21,21,2,0,0,26-02-2024
Bananas,Fruits,18-03-2024,7,0,18,3,0,18-03-2024
Bananas,Fruits,18-03-2024,7,0,18,15,0,18-03-2024
Bananas,Fruits,18-03-2024,7,7,18,3,0,11-03-2024
Bananas,Fruits,18-03-2024,7,7,18,15,0,11-03-2024
Pineapple,Fruits,18-03-2024,7,7,3,0,0,11-03-2024
Salmon Fillets,Seafood,18-03-2024,4,1,2,0,0,17-03-2024
Potatoes,Vegetables,18-03-2024,20,20,14,0,0,27-02-2024
Potatoes,Vegetables,18-03-2024,20,20,14,2,0,27-02-2024
Pumpkin,Vegetables,18-03-2024,4,4,15,0,0,14-03-2024
Tomatoes,Vegetables,18-03-2024,7,7,20,0,0,11-03-2024
Cheese,Dairy,19-03-2024,21,21,16,9,0,27-02-2024
Cheese,Dairy,19-03-2024,21,21,16,7,0,27-02-2024
Pineapple,Fruits,19-03-2024,7,7,1,0,0,12-03-2024
Pineapple,Fruits,19-03-2024,7,7,1,4,0,12-03-2024
Beef,Meat,19-03-2024,21,3,19,0,0,16-03-2024
Chicken Breast,Meat,19-03-2024,5,0,8,0,0,19-03-2024
Lamb,Meat,19-03-2024,3,3,7,0,0,16-03-2024
Carrots,Vegetables,19-03-2024,14,14,19,0,0,05-03-2024
Onions,Vegetables,19-03-2024,20,20,17,0,0,28-02-2024
Butter Croissant,Bakery,20-03-2024,3,1,13,0,0,19-03-2024
Smoothie,Beverages,20-03-2024,10,10,11,0,0,10-03-2024
Chocolates,Confectionery,20-03-2024,365,0,20,0,0,20-03-2024
Beef,Meat,20-03-2024,21,2,17,14,0,18-03-2024
Beef,Meat,20-03-2024,21,2,17,3,0,18-03-2024
Beef,Meat,20-03-2024,21,21,17,14,0,28-02-2024
Beef,Meat,20-03-2024,21,21,17,3,0,28-02-2024
Chicken Breast,Meat,20-03-2024,5,5,13,8,0,15-03-2024
Chicken Breast,Meat,20-03-2024,5,5,13,5,0,15-03-2024
Salmon Fillets,Seafood,20-03-2024,4,4,13,5,0,16-03-2024
Salmon Fillets,Seafood,20-03-2024,4,4,13,8,0,16-03-2024
Brussels Sprouts,Vegetables,20-03-2024,7,7,3,0,0,13-03-2024
Carrots,Vegetables,20-03-2024,14,14,12,0,0,06-03-2024
Tomatoes,Vegetables,20-03-2024,7,7,16,0,0,13-03-2024
Guinness,Beverages,21-03-2024,210,2,5,0,0,19-03-2024
Orange Juice,Beverages,21-03-2024,14,14,6,0,0,07-03-2024
Lamb,Meat,21-03-2024,3,3,6,0,0,18-03-2024
Breakfast Cereals,Staples,21-03-2024,365,3,17,0,0,18-03-2024
Pasta,Staples,21-03-2024,365,5,12,0,0,16-03-2024
Cucumber,Vegetables,21-03-2024,7,3,5,3,0,18-03-2024
Cucumber,Vegetables,21-03-2024,7,3,5,2,0,18-03-2024
Cucumber,Vegetables,21-03-2024,7,7,5,3,0,14-03-2024
Cucumber,Vegetables,21-03-2024,7,7,5,2,0,14-03-2024
Orange Juice,Beverages,22-03-2024,14,14,15,0,0,08-03-2024
Cheese,Dairy,22-03-2024,21,21,12,7,0,01-03-2024
Cheese,Dairy,22-03-2024,21,21,12,5,0,01-03-2024
Apples,Fruits,22-03-2024,10,10,17,0,0,12-03-2024
Bananas,Fruits,22-03-2024,7,7,3,0,0,15-03-2024
Lamb,Meat,22-03-2024,3,3,20,0,0,19-03-2024
Bread,Bakery,23-03-2024,5,5,14,0,0,18-03-2024
Croissants,Bakery,23-03-2024,30,2,20,0,0,21-03-2024
Smoothie,Beverages,23-03-2024,10,0,27,18,0,23-03-2024
Smoothie,Beverages,23-03-2024,10,0,27,9,0,23-03-2024
Smoothie,Beverages,23-03-2024,10,10,27,18,0,13-03-2024
Smoothie,Beverages,23-03-2024,10,10,27,9,0,13-03-2024
Bananas,Fruits,23-03-2024,7,7,7,0,0,16-03-2024
Tomatoes,Vegetables,23-03-2024,7,7,4,0,0,16-03-2024
Milk,Dairy,24-03-2024,7,1,18,0,0,23-03-2024
Pineapple,Fruits,24-03-2024,7,7,4,0,0,17-03-2024
Strawberries,Fruits,24-03-2024,4,4,12,0,0,20-03-2024
Potatoes,Vegetables,24-03-2024,20,20,20,0,0,04-03-2024
Bread,Bakery,25-03-2024,5,5,19,0,0,20-03-2024
Butter,Dairy,25-03-2024,270,0,20,0,0,25-03-2024
Cheese,Dairy,25-03-2024,21,21,7,2,0,04-03-2024
Cheese,Dairy,25-03-2024,21,21,7,5,0,04-03-2024
Milk,Dairy,25-03-2024,7,7,19,0,0,18-03-2024
Apples,Fruits,25-03-2024,10,10,38,19,0,15-03-2024
Apples,Fruits,25-03-2024,10,10,38,19,0,15-03-2024
Bananas,Fruits,25-03-2024,7,7,4,0,0,18-03-2024
Salmon Fillets,Seafood,25-03-2024,4,0,28,11,0,25-03-2024
Salmon Fillets,Seafood,25-03-2024,4,0,28,17,0,25-03-2024
Salmon Fillets,Seafood,25-03-2024,4,4,28,11,0,21-03-2024
Salmon Fillets,Seafood,25-03-2024,4,4,28,17,0,21-03-2024
Orange Juice,Beverages,26-03-2024,14,14,10,0,0,12-03-2024
Eggs,Dairy,26-03-2024,21,21,19,0,0,05-03-2024
Oysters,Seafood,26-03-2024,15,15,11,0,0,11-03-2024
Carrots,Vegetables,26-03-2024,14,14,16,0,0,12-03-2024
Cucumber,Vegetables,26-03-2024,7,7,12,0,0,19-03-2024
Smoothie,Beverages,27-03-2024,10,10,7,0,0,17-03-2024
Turkey,Meat,27-03-2024,14,2,7,0,0,25-03-2024
Cinnamon,Spices,27-03-2024,730,2,2,0,0,25-03-2024
Pepper,Spices,27-03-2024,14,14,17,0,0,13-03-2024
Onions,Vegetables,27-03-2024,20,20,11,0,0,07-03-2024
Onions,Vegetables,27-03-2024,20,20,11,1,0,07-03-2024
Bread,Bakery,28-03-2024,5,5,20,2,0,23-03-2024
Bread,Bakery,28-03-2024,5,5,20,18,0,23-03-2024
Butter Croissant,Bakery,28-03-2024,3,0,9,0,0,28-03-2024
Smoothie,Beverages,28-03-2024,10,10,10,0,0,18-03-2024
Cheese,Dairy,28-03-2024,21,21,4,0,0,07-03-2024
Eggs,Dairy,28-03-2024,21,1,20,0,0,27-03-2024
Mussels,Seafood,28-03-2024,15,15,13,0,0,13-03-2024
Canned Soup,Staples,28-03-2024,730,1,1,0,0,27-03-2024
Brussels Sprouts,Vegetables,28-03-2024,7,2,24,20,0,26-03-2024
Brussels Sprouts,Vegetables,28-03-2024,7,2,24,4,0,26-03-2024
Brussels Sprouts,Vegetables,28-03-2024,7,7,24,20,0,21-03-2024
Brussels Sprouts,Vegetables,28-03-2024,7,7,24,4,0,21-03-2024
Carrots,Vegetables,28-03-2024,14,14,12,0,0,14-03-2024
Potatoes,Vegetables,28-03-2024,20,2,18,0,0,26-03-2024
Orange Juice,Beverages,29-03-2024,14,14,7,0,0,15-03-2024
Oysters,Seafood,29-03-2024,15,15,14,0,0,14-03-2024
Carrots,Vegetables,29-03-2024,14,2,5,0,0,27-03-2024
Pumpkin,Vegetables,29-03-2024,4,4,5,0,0,25-03-2024
Tomatoes,Vegetables,29-03-2024,7,7,3,0,0,22-03-2024
Eggs,Dairy,30-03-2024,21,21,2,0,0,09-03-2024
Chicken Breast,Meat,30-03-2024,5,5,19,0,0,25-03-2024
Mussels,Seafood,30-03-2024,15,15,21,20,0,15-03-2024
Mussels,Seafood,30-03-2024,15,15,21,1,0,15-03-2024
Spinach,Vegetables,30-03-2024,10,2,18,0,0,28-03-2024
Orange Juice,Beverages,31-03-2024,14,14,2,0,0,17-03-2024
Salami,Meat,31-03-2024,21,21,15,0,0,10-03-2024
Turkey,Meat,31-03-2024,14,14,4,0,0,17-03-2024
Mussels,Seafood,31-03-2024,15,0,10,0,0,31-03-2024
Salmon Fillets,Seafood,31-03-2024,4,0,7,0,0,31-03-2024
Brussels Sprouts,Vegetables,31-03-2024,7,7,4,0,0,24-03-2024
Brussels Sprouts,Vegetables,31-03-2024,7,7,4,1,0,24-03-2024
Potatoes,Vegetables,31-03-2024,20,20,18,0,0,11-03-2024
Spinach,Vegetables,31-03-2024,10,10,3,0,0,21-03-2024
Orange Juice,Beverages,01-04-2024,14,1,9,0,0,31-03-2024
Yogurt,Dairy,01-04-2024,15,15,1,0,0,17-03-2024
Apples,Fruits,01-04-2024,10,10,8,0,0,22-03-2024
Bananas,Fruits,01-04-2024,7,7,16,0,0,25-03-2024
Bananas,Fruits,01-04-2024,7,7,16,2,0,25-03-2024
Oranges,Fruits,01-04-2024,14,14,8,0,0,18-03-2024
Pineapple,Fruits,01-04-2024,7,7,18,0,0,25-03-2024
Lamb,Meat,01-04-2024,3,3,2,0,0,29-03-2024
Turkey,Meat,01-04-2024,14,14,15,0,0,18-03-2024
Salmon Fillets,Seafood,01-04-2024,4,1,11,0,0,31-03-2024
Cucumber,Vegetables,01-04-2024,7,7,16,0,0,25-03-2024
Chocolates,Confectionery,02-04-2024,365,0,17,0,0,02-04-2024
Milk,Dairy,02-04-2024,7,7,17,0,0,26-03-2024
Bananas,Fruits,02-04-2024,7,7,18,0,0,26-03-2024
Strawberries,Fruits,02-04-2024,4,4,2,0,0,29-03-2024
Beef,Meat,02-04-2024,21,21,6,0,0,12-03-2024
Turkey,Meat,02-04-2024,14,14,14,0,0,19-03-2024
Oysters,Seafood,02-04-2024,15,15,24,20,0,18-03-2024
Oysters,Seafood,02-04-2024,15,15,24,4,0,18-03-2024
Oysters,Seafood,02-04-2024,15,15,24,5,0,18-03-2024
Brussels Sprouts,Vegetables,02-04-2024,7,0,16,0,0,02-04-2024
Potatoes,Vegetables,02-04-2024,20,20,15,0,0,13-03-2024
Red Wine,Beverages,03-04-2024,1095,0,11,0,0,03-04-2024
Smoothie,Beverages,03-04-2024,10,10,34,20,0,24-03-2024
Smoothie,Beverages,03-04-2024,10,10,34,14,0,24-03-2024
Strawberries,Fruits,03-04-2024,4,0,12,0,0,03-04-2024
Beef,Meat,03-04-2024,21,5,11,0,0,29-03-2024
Chicken Breast,Meat,03-04-2024,5,5,20,0,0,29-03-2024
Lamb,Meat,03-04-2024,3,2,44,7,0,01-04-2024
Lamb,Meat,03-04-2024,3,2,44,17,0,01-04-2024
Lamb,Meat,03-04-2024,3,2,44,9,0,01-04-2024
Lamb,Meat,03-04-2024,3,2,44,11,0,01-04-2024
Breakfast Cereals,Staples,03-04-2024,365,2,16,0,0,01-04-2024
Canned Soup,Staples,03-04-2024,730,0,4,0,0,03-04-2024
Potatoes,Vegetables,03-04-2024,20,20,33,13,0,14-03-2024
Potatoes,Vegetables,03-04-2024,20,20,33,20,0,14-03-2024
Spinach,Vegetables,03-04-2024,10,10,10,0,0,24-03-2024
Butter,Dairy,04-04-2024,270,5,15,0,0,30-03-2024
Cheese,Dairy,04-04-2024,21,21,1,0,0,14-03-2024
Milk,Dairy,04-04-2024,7,1,20,0,0,03-04-2024
Apples,Fruits,04-04-2024,10,5,5,0,0,30-03-2024
Apples,Fruits,04-04-2024,10,5,5,1,0,30-03-2024
Apples,Fruits,04-04-2024,10,5,5,1,0,30-03-2024
Oranges,Fruits,04-04-2024,14,14,6,0,0,21-03-2024
Strawberries,Fruits,04-04-2024,4,1,18,0,0,03-04-2024
Ham,Meat,04-04-2024,10,10,2,0,0,25-03-2024
Mussels,Seafood,04-04-2024,15,5,11,8,0,30-03-2024
Mussels,Seafood,04-04-2024,15,5,11,3,0,30-03-2024
Mussels,Seafood,04-04-2024,15,15,11,8,0,20-03-2024
Mussels,Seafood,04-04-2024,15,15,11,3,0,20-03-2024
Pasta,Staples,04-04-2024,365,0,20,0,0,04-04-2024
Cabbage,Vegetables,04-04-2024,10,10,11,0,0,25-03-2024
Lettuce,Vegetables,04-04-2024,5,5,5,0,0,30-03-2024
Potatoes,Vegetables,04-04-2024,20,20,19,0,0,15-03-2024
Spinach,Vegetables,04-04-2024,10,10,18,0,0,25-03-2024
Bread,Bakery,05-04-2024,5,1,13,0,0,04-04-2024
Red Wine,Beverages,05-04-2024,1095,1,10,0,0,04-04-2024
Milk,Dairy,05-04-2024,7,0,9,0,0,05-04-2024
Apples,Fruits,05-04-2024,10,10,20,0,0,26-03-2024
Bananas,Fruits,05-04-2024,7,0,10,0,0,05-04-2024
Cucumber,Vegetables,05-04-2024,7,7,11,0,0,29-03-2024
Potatoes,Vegetables,05-04-2024,20,20,3,0,0,16-03-2024
Strawberries,Fruits,06-04-2024,4,4,7,0,0,02-04-2024
Cabbage,Vegetables,06-04-2024,10,5,11,0,0,01-04-2024
Carrots,Vegetables,06-04-2024,14,14,19,0,0,23-03-2024
Potatoes,Vegetables,06-04-2024,20,20,90,1,0,17-03-2024
Potatoes,Vegetables,06-04-2024,20,20,90,10,0,17-03-2024
Potatoes,Vegetables,06-04-2024,20,20,90,13,0,17-03-2024
Potatoes,Vegetables,06-04-2024,20,20,90,13,0,17-03-2024
Potatoes,Vegetables,06-04-2024,20,20,90,14,0,17-03-2024
Potatoes,Vegetables,06-04-2024,20,20,90,14,0,17-03-2024
Potatoes,Vegetables,06-04-2024,20,20,90,6,0,17-03-2024
Potatoes,Vegetables,06-04-2024,20,20,90,13,0,17-03-2024
Potatoes,Vegetables,06-04-2024,20,20,90,7,0,17-03-2024
White Wine,Beverages,07-04-2024,730,3,16,0,0,04-04-2024
Butter,Dairy,07-04-2024,270,0,2,0,0,07-04-2024
Eggs,Dairy,07-04-2024,21,21,1,0,0,17-03-2024
Beef,Meat,07-04-2024,21,21,43,11,0,17-03-2024
Beef,Meat,07-04-2024,21,21,43,15,0,17-03-2024
Beef,Meat,07-04-2024,21,21,43,17,0,17-03-2024
Salami,Meat,07-04-2024,21,2,14,0,0,05-04-2024
Turkey,Meat,07-04-2024,14,2,11,0,0,05-04-2024
Cucumber,Vegetables,07-04-2024,7,7,4,0,0,31-03-2024
Pumpkin,Vegetables,07-04-2024,4,4,3,0,0,03-04-2024
Cucumber,Vegetables,08-04-2024,7,7,7,0,0,01-04-2024
Onions,Vegetables,08-04-2024,20,20,9,0,0,19-03-2024
Potatoes,Vegetables,08-04-2024,20,20,19,0,0,19-03-2024
Pumpkin,Vegetables,08-04-2024,4,0,9,0,0,08-04-2024
Butter,Dairy,09-04-2024,270,0,4,0,0,09-04-2024
Yogurt,Dairy,09-04-2024,15,15,1,0,0,25-03-2024
Bananas,Fruits,09-04-2024,7,7,10,0,0,02-04-2024
Salami,Meat,09-04-2024,21,5,14,0,0,04-04-2024
Brussels Sprouts,Vegetables,09-04-2024,7,7,16,0,0,02-04-2024
Potatoes,Vegetables,09-04-2024,20,0,31,11,0,09-04-2024
Potatoes,Vegetables,09-04-2024,20,0,31,20,0,09-04-2024
Potatoes,Vegetables,09-04-2024,20,20,31,11,0,20-03-2024
Potatoes,Vegetables,09-04-2024,20,20,31,20,0,20-03-2024
Butter Croissant,Bakery,10-04-2024,3,3,2,0,0,07-04-2024
Milk,Dairy,10-04-2024,7,7,4,0,0,03-04-2024
Yogurt,Dairy,10-04-2024,15,15,17,0,0,26-03-2024
Chicken Breast,Meat,10-04-2024,5,5,15,0,0,05-04-2024
Lettuce,Vegetables,10-04-2024,5,5,15,0,0,05-04-2024
Tomatoes,Vegetables,10-04-2024,7,7,9,0,0,03-04-2024
Butter Croissant,Bakery,11-04-2024,3,1,12,0,0,10-04-2024
Croissants,Bakery,11-04-2024,30,30,2,0,0,12-03-2024
Smoothie,Beverages,11-04-2024,10,10,6,0,0,01-04-2024
White Wine,Beverages,11-04-2024,730,1,1,0,0,10-04-2024
Butter,Dairy,11-04-2024,270,0,6,0,0,11-04-2024
Eggs,Dairy,11-04-2024,21,21,17,0,0,21-03-2024
Milk,Dairy,11-04-2024,7,3,12,0,0,08-04-2024
Milk,Dairy,11-04-2024,7,3,12,5,0,08-04-2024
Oranges,Fruits,11-04-2024,14,14,13,0,0,28-03-2024
Strawberries,Fruits,11-04-2024,4,4,1,0,0,07-04-2024
Strawberries,Fruits,11-04-2024,4,4,1,5,0,07-04-2024
Beef,Meat,11-04-2024,21,21,7,0,0,21-03-2024
Brussels Sprouts,Vegetables,11-04-2024,7,0,3,0,0,11-04-2024
Carrots,Vegetables,11-04-2024,14,14,14,0,0,28-03-2024
Pumpkin,Vegetables,11-04-2024,4,4,5,0,0,07-04-2024
Pumpkin,Vegetables,11-04-2024,4,4,5,1,0,07-04-2024
Bread,Bakery,12-04-2024,5,5,4,0,0,07-04-2024
Cheese,Dairy,12-04-2024,21,21,8,0,0,22-03-2024
Eggs,Dairy,12-04-2024,21,21,9,0,0,22-03-2024
Milk,Dairy,12-04-2024,7,7,10,0,0,05-04-2024
Beef,Meat,12-04-2024,21,5,13,0,0,07-04-2024
Charcoal,Non-Food,12-04-2024,730,2,5,0,0,10-04-2024
Basmati Rice,Staples,12-04-2024,365,3,9,0,0,09-04-2024
Onions,Vegetables,12-04-2024,20,0,15,0,0,12-04-2024
Potatoes,Vegetables,12-04-2024,20,20,7,0,0,23-03-2024
Orange Juice,Beverages,13-04-2024,14,5,1,0,0,08-04-2024
Ham,Meat,13-04-2024,10,10,17,0,0,03-04-2024
Pumpkin,Vegetables,13-04-2024,4,1,10,0,0,12-04-2024
Spinach,Vegetables,13-04-2024,10,10,17,0,0,03-04-2024
Bread,Bakery,14-04-2024,5,5,10,0,0,09-04-2024
Butter,Dairy,14-04-2024,270,0,15,0,0,14-04-2024
Cheese,Dairy,14-04-2024,21,21,4,0,0,24-03-2024
Chicken Breast,Meat,14-04-2024,5,5,2,0,0,09-04-2024
Pepper,Spices,14-04-2024,14,5,3,0,0,09-04-2024
Canned Soup,Staples,14-04-2024,730,2,19,0,0,12-04-2024
Cabbage,Vegetables,14-04-2024,10,10,1,0,0,04-04-2024
Onions,Vegetables,14-04-2024,20,20,4,0,0,25-03-2024
Butter,Dairy,15-04-2024,270,5,5,0,0,10-04-2024
Milk,Dairy,15-04-2024,7,7,14,0,0,08-04-2024
Oranges,Fruits,15-04-2024,14,14,7,0,0,01-04-2024
Oranges,Fruits,15-04-2024,14,14,7,1,0,01-04-2024
Ham,Meat,15-04-2024,10,10,18,0,0,05-04-2024
Brussels Sprouts,Vegetables,15-04-2024,7,7,19,0,0,08-04-2024
Brussels Sprouts,Vegetables,15-04-2024,7,7,19,2,0,08-04-2024
Potatoes,Vegetables,15-04-2024,20,1,24,4,0,14-04-2024
Potatoes,Vegetables,15-04-2024,20,1,24,20,0,14-04-2024
Potatoes,Vegetables,15-04-2024,20,20,24,4,0,26-03-2024
Potatoes,Vegetables,15-04-2024,20,20,24,20,0,26-03-2024
Butter,Dairy,16-04-2024,270,5,8,0,0,11-04-2024
Apples,Fruits,16-04-2024,10,10,5,0,0,06-04-2024
Bananas,Fruits,16-04-2024,7,7,19,0,0,09-04-2024
Beef,Meat,16-04-2024,21,2,9,4,0,14-04-2024
Beef,Meat,16-04-2024,21,2,9,5,0,14-04-2024
Pepper,Spices,16-04-2024,14,14,6,0,0,02-04-2024
Lettuce,Vegetables,16-04-2024,5,5,16,0,0,11-04-2024
Bread,Bakery,17-04-2024,5,1,17,12,1,16-04-2024
Bread,Bakery,17-04-2024,5,1,17,5,1,16-04-2024
Bread,Bakery,17-04-2024,5,5,17,12,0,12-04-2024
Bread,Bakery,17-04-2024,5,5,17,5,0,12-04-2024
Croissants,Bakery,17-04-2024,30,30,12,0,0,18-03-2024
Apples,Fruits,17-04-2024,10,10,20,0,0,07-04-2024
Pineapple,Fruits,17-04-2024,7,7,22,3,0,10-04-2024
Pineapple,Fruits,17-04-2024,7,7,22,19,0,10-04-2024
Charcoal,Non-Food,17-04-2024,730,1,6,0,1,16-04-2024
Mussels,Seafood,17-04-2024,15,15,18,0,0,02-04-2024
Cinnamon,Spices,17-04-2024,730,3,3,0,0,14-04-2024
Cucumber,Vegetables,17-04-2024,7,7,16,0,0,10-04-2024
Bread,Bakery,18-04-2024,5,5,18,0,0,13-04-2024
Smoothie,Beverages,18-04-2024,10,10,3,0,0,08-04-2024
Butter,Dairy,18-04-2024,270,5,13,0,0,13-04-2024
Milk,Dairy,18-04-2024,7,7,15,0,0,11-04-2024
Milk,Dairy,18-04-2024,7,7,15,1,0,11-04-2024
Beef,Meat,18-04-2024,21,21,13,0,0,28-03-2024
Lamb,Meat,18-04-2024,3,3,18,0,1,15-04-2024
Mussels,Seafood,18-04-2024,15,15,11,0,0,03-04-2024
Oysters,Seafood,18-04-2024,15,15,6,0,0,03-04-2024
Salmon Fillets,Seafood,18-04-2024,4,4,2,0,0,14-04-2024
Basmati Rice,Staples,18-04-2024,365,3,12,0,1,15-04-2024
Onions,Vegetables,18-04-2024,20,0,22,13,1,18-04-2024
Onions,Vegetables,18-04-2024,20,0,22,9,1,18-04-2024
Onions,Vegetables,18-04-2024,20,20,22,13,0,29-03-2024
Onions,Vegetables,18-04-2024,20,20,22,9,0,29-03-2024
Potatoes,Vegetables,18-04-2024,20,20,20,0,0,29-03-2024
Potatoes,Vegetables,18-04-2024,20,20,20,2,0,29-03-2024
Pumpkin,Vegetables,18-04-2024,4,1,8,0,1,17-04-2024
Pumpkin,Vegetables,18-04-2024,4,1,8,5,1,17-04-2024
Spinach,Vegetables,18-04-2024,10,10,3,0,0,08-04-2024
Spinach,Vegetables,18-04-2024,10,10,3,2,0,08-04-2024
Bananas,Fruits,19-04-2024,7,7,5,0,0,12-04-2024
Cabbage,Vegetables,19-04-2024,10,10,12,0,0,09-04-2024
Bread,Bakery,20-04-2024,5,5,14,0,1,15-04-2024
Salami,Meat,20-04-2024,21,21,18,0,0,30-03-2024
Turkey,Meat,20-04-2024,14,14,18,0,0,06-04-2024
Oysters,Seafood,20-04-2024,15,15,20,0,0,05-04-2024
Breakfast Cereals,Staples,20-04-2024,365,2,10,0,1,18-04-2024
Cabbage,Vegetables,20-04-2024,10,10,16,0,0,10-04-2024
Carrots,Vegetables,20-04-2024,14,14,2,0,0,06-04-2024
Pumpkin,Vegetables,20-04-2024,4,4,5,0,1,16-04-2024
Croissants,Bakery,21-04-2024,30,30,9,0,0,22-03-2024
Bananas,Fruits,21-04-2024,7,3,1,0,1,18-04-2024
Oranges,Fruits,21-04-2024,14,14,12,0,0,07-04-2024
Pineapple,Fruits,21-04-2024,7,7,20,0,0,14-04-2024
Turkey,Meat,21-04-2024,14,14,5,0,0,07-04-2024
