date,product_id,product,category,quantity_sold,expiry_date,unit_price,discount,discount_price,total,shelf_life,customer_type,payment,holiday,event
05-12-2024,PN049,White Wine,Beverages,5,05-12-2026,10.5,0%,10.5,52.5,730,Regular,Cash,0,1
04-12-2024,PN008,Burger Patties,Meat,9,04-12-2025,3,0%,3,27,365,Regular,Cash,0,1
04-12-2024,PN011,Cabbage,Vegetables,5,14-12-2024,1.29,0%,1.29,6.45,10,Regular,Cash,0,1
04-12-2024,PN017,Chocolates,Confectionery,15,04-12-2025,1.75,0%,1.75,26.25,365,Regular,Card,0,1
04-12-2024,PN037,Potatoes,Vegetables,11,09-12-2024,0.46,5%,0.44,4.84,20,Regular,Card,0,1
04-12-2024,PN039,Red Wine,Beverages,2,04-12-2027,10.5,0%,10.5,21,1095,Regular,Card,0,1
04-12-2024,PN045,Spinach,Vegetables,20,14-12-2024,1.39,0%,1.39,27.8,10,Member,Card,0,1
03-12-2024,PN009,Butter,Dairy,6,08-12-2024,3.99,0%,3.99,23.94,270,Member,Cash,0,1
03-12-2024,PN009,Butter,Dairy,16,08-12-2024,3.99,0%,3.99,63.84,270,Regular,Cash,0,1
03-12-2024,PN013,Carrots,Vegetables,8,05-12-2024,0.13,15%,0.11,0.88,14,Member,Cash,0,1
03-12-2024,PN014,Charcoal,Non-Food,5,03-12-2026,1.75,0%,1.75,8.75,730,Member,Cash,0,1
03-12-2024,PN015,Cheese,Dairy,1,05-12-2024,2.5,15%,2.13,2.13,21,Member,Cash,0,1
03-12-2024,PN018,Cinnamon,Spices,14,03-12-2026,1,0%,1,14,730,Regular,Cash,0,1
03-12-2024,PN018,Cinnamon,Spices,5,03-12-2026,1,0%,1,5,730,Regular,Card,0,1
03-12-2024,PN024,Guinness,Beverages,11,01-07-2025,4.66,0%,4.66,51.26,210,Regular,Card,0,1
03-12-2024,PN027,Lettuce,Vegetables,17,08-12-2024,1.15,0%,1.15,19.55,5,Regular,Card,0,1
03-12-2024,PN028,Milk,Dairy,11,10-12-2024,1.25,0%,1.25,13.75,7,Regular,Cash,0,1
03-12-2024,PN035,Pepper,Spices,3,17-12-2024,1,0%,1,3,14,Member,Card,0,1
03-12-2024,PN037,Potatoes,Vegetables,6,06-12-2024,0.46,10%,0.41,2.46,20,Regular,Card,0,1
03-12-2024,PN049,White Wine,Beverages,15,03-12-2026,10.5,0%,10.5,157.5,730,Member,Card,0,1
02-12-2024,PN001,Apples,Fruits,10,12-12-2024,0.6,0%,0.6,6,10,Regular,Cash,0,1
02-12-2024,PN003,Basmati Rice,Staples,2,02-12-2024,1.59,30%,1.11,2.22,365,Member,Card,0,1
02-12-2024,PN004,Beef,Meat,3,03-12-2024,4.5,25%,3.38,10.14,21,Member,Cash,0,1
02-12-2024,PN005,Bread,Bakery,15,02-12-2024,1.28,30%,0.9,13.5,5,Regular,Card,0,1
02-12-2024,PN009,Butter,Dairy,17,07-12-2024,3.99,0%,3.99,67.83,270,Member,Cash,0,1
02-12-2024,PN013,Carrots,Vegetables,18,16-12-2024,0.13,0%,0.13,2.34,14,Member,Cash,0,1
02-12-2024,PN021,Cucumber,Vegetables,11,09-12-2024,0.89,0%,0.89,9.79,7,Regular,Cash,0,1
02-12-2024,PN022,Easter Eggs,Confectionery,13,03-12-2024,1.2,25%,0.9,11.7,365,Regular,Cash,0,1
02-12-2024,PN024,Guinness,Beverages,6,30-06-2025,4.66,0%,4.66,27.96,210,Regular,Cash,0,1
02-12-2024,PN024,Guinness,Beverages,1,30-06-2025,4.66,0%,4.66,4.66,210,Regular,Card,0,1
02-12-2024,PN031,Orange Juice,Beverages,6,16-12-2024,2.5,0%,2.5,15,14,Member,Cash,0,1
02-12-2024,PN034,Pasta,Staples,5,05-12-2024,1.45,10%,1.31,6.55,365,Regular,Cash,0,1
02-12-2024,PN039,Red Wine,Beverages,15,02-12-2027,10.5,0%,10.5,157.5,1095,Regular,Card,0,1
02-12-2024,PN042,Smoothie,Beverages,4,12-12-2024,4.25,0%,4.25,17,10,Regular,Card,0,1
01-12-2024,PN001,Apples,Fruits,10,01-12-2024,0.6,30%,0.42,4.2,10,Regular,Card,0,1
01-12-2024,PN009,Butter,Dairy,5,02-12-2024,3.99,25%,2.99,14.95,270,Regular,Cash,0,1
01-12-2024,PN014,Charcoal,Non-Food,9,01-12-2026,1.75,0%,1.75,15.75,730,Member,Cash,0,1
01-12-2024,PN014,Charcoal,Non-Food,6,06-12-2024,1.75,5%,1.66,9.96,730,Member,Card,0,1
01-12-2024,PN015,Cheese,Dairy,1,22-12-2024,2.5,0%,2.5,2.5,21,Member,Cash,0,1
01-12-2024,PN027,Lettuce,Vegetables,16,06-12-2024,1.15,0%,1.15,18.4,5,Member,Card,0,1
01-12-2024,PN037,Potatoes,Vegetables,1,03-12-2024,0.46,15%,0.39,0.39,20,Member,Cash,0,1
01-12-2024,PN042,Smoothie,Beverages,15,11-12-2024,4.25,0%,4.25,63.75,10,Regular,Card,0,1
01-12-2024,PN048,Turkey,Meat,20,15-12-2024,1.99,0%,1.99,39.8,14,Regular,Cash,0,1
30-11-2024,PN001,Apples,Fruits,1,10-12-2024,0.6,0%,0.6,0.6,10,Member,Cash,0,1
30-11-2024,PN003,Basmati Rice,Staples,9,30-11-2025,1.59,0%,1.59,14.31,365,Regular,Cash,0,1
30-11-2024,PN034,Pasta,Staples,14,30-11-2025,1.45,0%,1.45,20.3,365,Regular,Card,0,1
30-11-2024,PN034,Pasta,Staples,4,30-11-2025,1.45,0%,1.45,5.8,365,Regular,Cash,0,1
30-11-2024,PN040,Salami,Meat,8,01-12-2024,1.6,25%,1.2,9.6,21,Regular,Cash,0,1
29-11-2024,PN001,Apples,Fruits,5,09-12-2024,0.6,0%,0.6,3,10,Regular,Card,0,1
29-11-2024,PN001,Apples,Fruits,3,01-12-2024,0.6,15%,0.51,1.53,10,Regular,Card,0,1
29-11-2024,PN005,Bread,Bakery,7,30-11-2024,1.28,25%,0.96,6.72,5,Regular,Cash,0,1
29-11-2024,PN016,Chicken Breast,Meat,6,04-12-2024,3.99,0%,3.99,23.94,5,Member,Card,0,1
29-11-2024,PN017,Chocolates,Confectionery,5,29-11-2025,1.75,0%,1.75,8.75,365,Member,Cash,0,1
29-11-2024,PN031,Orange Juice,Beverages,14,13-12-2024,2.5,0%,2.5,35,14,Regular,Card,0,1
29-11-2024,PN032,Oranges,Fruits,3,13-12-2024,0.6,0%,0.6,1.8,14,Regular,Cash,0,1
29-11-2024,PN032,Oranges,Fruits,10,13-12-2024,0.6,0%,0.6,6,14,Member,Cash,0,1
29-11-2024,PN037,Potatoes,Vegetables,2,30-11-2024,0.46,25%,0.35,0.7,20,Regular,Card,0,1
29-11-2024,PN042,Smoothie,Beverages,2,29-11-2024,4.25,30%,2.98,5.96,10,Member,Card,0,1
29-11-2024,PN049,White Wine,Beverages,9,29-11-2026,10.5,0%,10.5,94.5,730,Regular,Cash,0,1
28-11-2024,PN003,Basmati Rice,Staples,17,28-11-2025,1.59,0%,1.59,27.03,365,Regular,Card,0,1
28-11-2024,PN005,Bread,Bakery,7,29-11-2024,1.28,25%,0.96,6.72,5,Member,Card,0,1
28-11-2024,PN011,Cabbage,Vegetables,16,08-12-2024,1.29,0%,1.29,20.64,10,Regular,Cash,0,1
28-11-2024,PN015,Cheese,Dairy,3,19-12-2024,2.5,0%,2.5,7.5,21,Regular,Card,0,1
28-11-2024,PN021,Cucumber,Vegetables,8,30-11-2024,0.89,15%,0.76,6.08,7,Regular,Cash,0,1
28-11-2024,PN025,Ham,Meat,8,29-11-2024,2.99,25%,2.24,17.92,10,Regular,Cash,0,1
28-11-2024,PN034,Pasta,Staples,4,28-11-2025,1.45,0%,1.45,5.8,365,Member,Cash,0,1
28-11-2024,PN036,Pineapple,Fruits,12,05-12-2024,1.19,0%,1.19,14.28,7,Regular,Card,0,1
28-11-2024,PN048,Turkey,Meat,4,12-12-2024,1.99,0%,1.99,7.96,14,Regular,Card,0,1
28-11-2024,PN050,Yogurt,Dairy,3,30-11-2024,1.35,15%,1.15,3.45,15,Regular,Card,0,1
27-11-2024,PN004,Beef,Meat,15,18-12-2024,4.5,0%,4.5,67.5,21,Regular,Cash,0,1
27-11-2024,PN008,Burger Patties,Meat,1,27-11-2025,3,0%,3,3,365,Member,Card,0,1
27-11-2024,PN010,Butter Croissant,Bakery,3,30-11-2024,1.5,0%,1.5,4.5,3,Member,Cash,0,1
27-11-2024,PN023,Eggs,Dairy,20,18-12-2024,0.21,0%,0.21,4.2,21,Member,Cash,0,1
27-11-2024,PN026,Lamb,Meat,15,27-11-2024,5,30%,3.5,52.5,3,Regular,Cash,0,1
27-11-2024,PN027,Lettuce,Vegetables,8,02-12-2024,1.15,0%,1.15,9.2,5,Regular,Cash,0,1
27-11-2024,PN039,Red Wine,Beverages,8,27-11-2027,10.5,0%,10.5,84,1095,Member,Card,0,1
27-11-2024,PN039,Red Wine,Beverages,8,02-12-2024,10.5,5%,9.98,79.84,1095,Regular,Cash,0,1
27-11-2024,PN049,White Wine,Beverages,12,27-11-2026,10.5,0%,10.5,126,730,Member,Card,0,1
26-11-2024,PN015,Cheese,Dairy,9,17-12-2024,2.5,0%,2.5,22.5,21,Regular,Card,0,1
26-11-2024,PN015,Cheese,Dairy,4,17-12-2024,2.5,0%,2.5,10,21,Member,Cash,0,1
26-11-2024,PN016,Chicken Breast,Meat,1,01-12-2024,3.99,0%,3.99,3.99,5,Member,Cash,0,1
26-11-2024,PN020,Croissants,Bakery,1,26-12-2024,0.48,0%,0.48,0.48,30,Member,Card,0,1
26-11-2024,PN021,Cucumber,Vegetables,16,26-11-2024,0.89,30%,0.62,9.92,7,Regular,Cash,0,1
26-11-2024,PN033,Oysters,Seafood,15,11-12-2024,3.99,0%,3.99,59.85,15,Regular,Cash,0,1
26-11-2024,PN034,Pasta,Staples,6,27-11-2024,1.45,25%,1.09,6.54,365,Member,Cash,0,1
26-11-2024,PN036,Pineapple,Fruits,9,03-12-2024,1.19,0%,1.19,10.71,7,Regular,Card,0,1
26-11-2024,PN038,Pumpkin,Vegetables,4,30-11-2024,3.45,0%,3.45,13.8,4,Member,Card,0,1
26-11-2024,PN046,Strawberries,Fruits,8,30-11-2024,0.5,0%,0.5,4,4,Regular,Card,0,1
25-11-2024,PN006,Breakfast Cereals,Staples,9,25-11-2025,1.29,0%,1.29,11.61,365,Member,Cash,0,1
25-11-2024,PN011,Cabbage,Vegetables,8,05-12-2024,1.29,0%,1.29,10.32,10,Regular,Cash,0,1
25-11-2024,PN021,Cucumber,Vegetables,5,02-12-2024,0.89,0%,0.89,4.45,7,Member,Card,0,1
25-11-2024,PN049,White Wine,Beverages,6,27-11-2024,10.5,15%,8.93,53.58,730,Member,Cash,0,1
24-11-2024,PN004,Beef,Meat,15,15-12-2024,4.5,0%,4.5,67.5,21,Member,Cash,0,1
24-11-2024,PN006,Breakfast Cereals,Staples,13,24-11-2025,1.29,0%,1.29,16.77,365,Member,Card,0,1
24-11-2024,PN015,Cheese,Dairy,5,15-12-2024,2.5,0%,2.5,12.5,21,Regular,Cash,0,1
24-11-2024,PN023,Eggs,Dairy,20,26-11-2024,0.21,15%,0.18,3.6,21,Member,Cash,0,1
24-11-2024,PN034,Pasta,Staples,5,24-11-2025,1.45,0%,1.45,7.25,365,Regular,Card,0,1
24-11-2024,PN039,Red Wine,Beverages,2,26-11-2027,10.5,15%,8.93,17.86,1095,Member,Card,0,1
24-11-2024,PN041,Salmon Fillets,Seafood,15,28-11-2024,4.25,0%,4.25,63.75,4,Member,Card,0,1
24-11-2024,PN044,Sparkling Wine,Beverages,8,24-11-2025,4.5,0%,4.5,36,365,Member,Card,0,1
24-11-2024,PN045,Spinach,Vegetables,6,04-12-2024,1.39,0%,1.39,8.34,10,Member,Card,0,1
24-11-2024,PN046,Strawberries,Fruits,6,25-11-2024,0.5,25%,0.38,2.28,4,Member,Cash,0,1
23-11-2024,PN002,Bananas,Fruits,9,30-11-2024,0.28,0%,0.28,2.52,7,Regular,Cash,0,1
23-11-2024,PN004,Beef,Meat,2,14-12-2024,4.5,0%,4.5,9,21,Regular,Cash,0,1
23-11-2024,PN007,Brussels Sprouts,Vegetables,2,25-11-2024,1.07,15%,0.91,1.82,7,Member,Cash,0,1
23-11-2024,PN012,Canned Soup,Staples,5,23-11-2026,2.13,0%,2.13,10.65,730,Regular,Card,0,1
23-11-2024,PN014,Charcoal,Non-Food,10,23-11-2026,1.75,0%,1.75,17.5,730,Regular,Cash,0,1
23-11-2024,PN020,Croissants,Bakery,12,23-12-2024,0.48,0%,0.48,5.76,30,Regular,Card,0,1
23-11-2024,PN034,Pasta,Staples,14,23-11-2025,1.45,0%,1.45,20.3,365,Regular,Card,0,1
23-11-2024,PN042,Smoothie,Beverages,15,03-12-2024,4.25,0%,4.25,63.75,10,Member,Cash,0,1
23-11-2024,PN044,Sparkling Wine,Beverages,12,24-11-2024,4.5,25%,3.38,40.56,365,Regular,Cash,0,1
23-11-2024,PN049,White Wine,Beverages,3,23-11-2026,10.5,0%,10.5,31.5,730,Member,Cash,0,1
23-11-2024,PN049,White Wine,Beverages,14,24-11-2024,10.5,25%,7.88,110.32,730,Regular,Card,0,1
22-11-2024,PN012,Canned Soup,Staples,14,22-11-2026,2.13,0%,2.13,29.82,730,Regular,Cash,0,1
22-11-2024,PN012,Canned Soup,Staples,5,23-11-2024,2.13,25%,1.6,8,730,Member,Cash,0,1
22-11-2024,PN016,Chicken Breast,Meat,18,27-11-2024,3.99,0%,3.99,71.82,5,Member,Card,0,1
22-11-2024,PN022,Easter Eggs,Confectionery,20,22-11-2025,1.2,0%,1.2,24,365,Regular,Card,0,1
22-11-2024,PN023,Eggs,Dairy,16,13-12-2024,0.21,0%,0.21,3.36,21,Member,Card,0,1
22-11-2024,PN043,Soft Drinks,Beverages,4,20-07-2025,3.4,0%,3.4,13.6,240,Member,Cash,0,1
22-11-2024,PN048,Turkey,Meat,8,06-12-2024,1.99,0%,1.99,15.92,14,Member,Cash,0,1
21-11-2024,PN025,Ham,Meat,4,01-12-2024,2.99,0%,2.99,11.96,10,Member,Cash,0,1
21-11-2024,PN028,Milk,Dairy,1,28-11-2024,1.25,0%,1.25,1.25,7,Member,Cash,0,1
21-11-2024,PN030,Onions,Vegetables,8,11-12-2024,0.67,0%,0.67,5.36,20,Member,Card,0,1
21-11-2024,PN034,Pasta,Staples,14,24-11-2024,1.45,10%,1.31,18.34,365,Regular,Card,0,1
21-11-2024,PN037,Potatoes,Vegetables,18,11-12-2024,0.46,0%,0.46,8.28,20,Member,Cash,0,1
21-11-2024,PN038,Pumpkin,Vegetables,20,25-11-2024,3.45,0%,3.45,69,4,Member,Cash,0,1
21-11-2024,PN040,Salami,Meat,11,12-12-2024,1.6,0%,1.6,17.6,21,Regular,Card,0,1
21-11-2024,PN048,Turkey,Meat,2,05-12-2024,1.99,0%,1.99,3.98,14,Member,Cash,0,1
21-11-2024,PN050,Yogurt,Dairy,10,06-12-2024,1.35,0%,1.35,13.5,15,Regular,Card,0,1
20-11-2024,PN012,Canned Soup,Staples,10,20-11-2026,2.13,0%,2.13,21.3,730,Regular,Card,0,1
20-11-2024,PN015,Cheese,Dairy,8,11-12-2024,2.5,0%,2.5,20,21,Regular,Cash,0,1
20-11-2024,PN022,Easter Eggs,Confectionery,3,20-11-2025,1.2,0%,1.2,3.6,365,Regular,Cash,0,1
20-11-2024,PN025,Ham,Meat,2,30-11-2024,2.99,0%,2.99,5.98,10,Member,Cash,0,1
20-11-2024,PN025,Ham,Meat,20,22-11-2024,2.99,15%,2.54,50.8,10,Member,Card,0,1
20-11-2024,PN028,Milk,Dairy,15,27-11-2024,1.25,0%,1.25,18.75,7,Regular,Card,0,1
20-11-2024,PN041,Salmon Fillets,Seafood,11,24-11-2024,4.25,0%,4.25,46.75,4,Member,Cash,0,1
20-11-2024,PN041,Salmon Fillets,Seafood,3,24-11-2024,4.25,0%,4.25,12.75,4,Member,Card,0,1
20-11-2024,PN039,Red Wine,Beverages,15,08-11-2027,10.5,0%,10.5,157.5,1095,Member,Card,0,1
20-11-2024,PN039,Red Wine,Beverages,21,08-11-2027,10.5,0%,10.5,220.5,1095,Member,Card,0,1
20-11-2024,PN039,Red Wine,Beverages,24,08-11-2027,10.5,0%,10.5,252,1095,Member,Cash,0,1
20-11-2024,PN044,Sparkling Wine,Beverages,16,08-11-2025,4.5,0%,4.5,72,365,Regular,Card,0,1
20-11-2024,PN044,Sparkling Wine,Beverages,28,08-11-2025,4.5,0%,4.5,126,365,Member,Card,0,1
20-11-2024,PN049,White Wine,Beverages,10,08-11-2026,10.5,0%,10.5,105,730,Member,Cash,0,1
20-11-2024,PN049,White Wine,Beverages,15,08-11-2026,10.5,0%,10.5,157.5,730,Member,Cash,0,1
20-11-2024,PN049,White Wine,Beverages,20,08-11-2026,10.5,0%,10.5,210,730,Member,Card,0,1
20-11-2024,PN049,White Wine,Beverages,29,08-11-2026,10.5,0%,10.5,304.5,730,Member,Card,0,1
20-11-2024,PN049,White Wine,Beverages,23,08-11-2026,10.5,0%,10.5,241.5,730,Member,Card,0,1
20-11-2024,PN049,White Wine,Beverages,29,08-11-2026,10.5,0%,10.5,304.5,730,Member,Cash,0,1
19-11-2024,PN001,Apples,Fruits,8,29-11-2024,0.6,0%,0.6,4.8,10,Regular,Card,0,0
19-11-2024,PN014,Charcoal,Non-Food,8,19-11-2026,1.75,0%,1.75,14,730,Regular,Card,0,0
19-11-2024,PN024,Guinness,Beverages,12,17-06-2025,4.66,0%,4.66,55.92,210,Regular,Cash,0,0
19-11-2024,PN030,Onions,Vegetables,14,09-12-2024,0.67,0%,0.67,9.38,20,Member,Card,0,0
19-11-2024,PN050,Yogurt,Dairy,12,04-12-2024,1.35,0%,1.35,16.2,15,Member,Card,0,0
18-11-2024,PN005,Bread,Bakery,19,23-11-2024,1.28,0%,1.28,24.32,5,Member,Cash,0,0
18-11-2024,PN005,Bread,Bakery,11,23-11-2024,1.28,0%,1.28,14.08,5,Member,Card,0,0
18-11-2024,PN005,Bread,Bakery,15,23-11-2024,1.28,0%,1.28,19.2,5,Member,Card,0,0
18-11-2024,PN006,Breakfast Cereals,Staples,18,18-11-2025,1.29,0%,1.29,23.22,365,Regular,Cash,0,0
18-11-2024,PN019,Coffee,Beverages,16,18-11-2025,3.3,0%,3.3,52.8,365,Member,Card,0,0
18-11-2024,PN026,Lamb,Meat,9,21-11-2024,5,0%,5,45,3,Member,Cash,0,0
18-11-2024,PN029,Mussels,Seafood,10,03-12-2024,3,0%,3,30,15,Regular,Card,0,0
18-11-2024,PN029,Mussels,Seafood,6,18-11-2024,3,30%,2.1,12.6,15,Regular,Card,0,0
18-11-2024,PN038,Pumpkin,Vegetables,15,22-11-2024,3.45,0%,3.45,51.75,4,Member,Card,0,0
18-11-2024,PN039,Red Wine,Beverages,1,18-11-2027,10.5,0%,10.5,10.5,1095,Member,Card,0,0
18-11-2024,PN047,Tomatoes,Vegetables,7,21-11-2024,0.8,10%,0.72,5.04,7,Regular,Card,0,0
18-11-2024,PN049,White Wine,Beverages,10,18-11-2026,10.5,0%,10.5,105,730,Regular,Cash,0,0
17-11-2024,PN014,Charcoal,Non-Food,1,17-11-2026,1.75,0%,1.75,1.75,730,Member,Cash,0,1
17-11-2024,PN014,Charcoal,Non-Food,4,17-11-2026,1.75,0%,1.75,7,730,Regular,Card,0,1
17-11-2024,PN016,Chicken Breast,Meat,5,18-11-2024,3.99,25%,2.99,14.95,5,Regular,Cash,0,1
17-11-2024,PN020,Croissants,Bakery,8,19-11-2024,0.48,15%,0.41,3.28,30,Member,Card,0,1
17-11-2024,PN023,Eggs,Dairy,13,08-12-2024,0.21,0%,0.21,2.73,21,Regular,Card,0,1
17-11-2024,PN025,Ham,Meat,3,27-11-2024,2.99,0%,2.99,8.97,10,Regular,Card,0,1
17-11-2024,PN027,Lettuce,Vegetables,5,22-11-2024,1.15,0%,1.15,5.75,5,Member,Card,0,1
17-11-2024,PN031,Orange Juice,Beverages,1,20-11-2024,2.5,10%,2.25,2.25,14,Member,Card,0,1
17-11-2024,PN034,Pasta,Staples,10,20-11-2024,1.45,10%,1.31,13.1,365,Regular,Card,0,1
17-11-2024,PN035,Pepper,Spices,4,01-12-2024,1,0%,1,4,14,Regular,Cash,0,1
17-11-2024,PN039,Red Wine,Beverages,7,17-11-2027,10.5,0%,10.5,73.5,1095,Regular,Cash,0,1
17-11-2024,PN044,Sparkling Wine,Beverages,16,17-11-2024,4.5,30%,3.15,50.4,365,Member,Cash,0,1
17-11-2024,PN048,Turkey,Meat,13,22-11-2024,1.99,5%,1.89,24.57,14,Regular,Card,0,1
16-11-2024,PN005,Bread,Bakery,6,21-11-2024,1.28,0%,1.28,7.68,5,Regular,Card,0,1
16-11-2024,PN011,Cabbage,Vegetables,5,18-11-2024,1.29,15%,1.1,5.5,10,Member,Cash,0,1
16-11-2024,PN012,Canned Soup,Staples,2,16-11-2026,2.13,0%,2.13,4.26,730,Member,Cash,0,1
16-11-2024,PN015,Cheese,Dairy,8,07-12-2024,2.5,0%,2.5,20,21,Regular,Cash,0,1
16-11-2024,PN024,Guinness,Beverages,14,17-11-2024,4.66,25%,3.5,49,210,Regular,Cash,0,1
16-11-2024,PN028,Milk,Dairy,1,23-11-2024,1.25,0%,1.25,1.25,7,Member,Cash,0,1
16-11-2024,PN035,Pepper,Spices,9,30-11-2024,1,0%,1,9,14,Regular,Card,0,1
15-11-2024,PN005,Bread,Bakery,4,15-11-2024,1.28,30%,0.9,3.6,5,Regular,Card,0,1
15-11-2024,PN028,Milk,Dairy,5,22-11-2024,1.25,0%,1.25,6.25,7,Member,Cash,0,1
15-11-2024,PN029,Mussels,Seafood,9,30-11-2024,3,0%,3,27,15,Regular,Cash,0,1
15-11-2024,PN029,Mussels,Seafood,12,18-11-2024,3,10%,2.7,32.4,15,Member,Cash,0,1
15-11-2024,PN041,Salmon Fillets,Seafood,7,19-11-2024,4.25,0%,4.25,29.75,4,Member,Card,0,1
14-11-2024,PN004,Beef,Meat,14,05-12-2024,4.5,0%,4.5,63,21,Regular,Card,0,1
14-11-2024,PN007,Brussels Sprouts,Vegetables,20,21-11-2024,1.07,0%,1.07,21.4,7,Regular,Cash,0,1
14-11-2024,PN021,Cucumber,Vegetables,11,15-11-2024,0.89,25%,0.67,7.37,7,Regular,Card,0,1
14-11-2024,PN025,Ham,Meat,9,24-11-2024,2.99,0%,2.99,26.91,10,Member,Cash,0,1
14-11-2024,PN050,Yogurt,Dairy,14,29-11-2024,1.35,0%,1.35,18.9,15,Regular,Card,0,1
14-11-2024,PN050,Yogurt,Dairy,8,29-11-2024,1.35,0%,1.35,10.8,15,Member,Cash,0,1
13-11-2024,PN002,Bananas,Fruits,8,15-11-2024,0.28,15%,0.24,1.92,7,Regular,Cash,0,1
13-11-2024,PN015,Cheese,Dairy,10,04-12-2024,2.5,0%,2.5,25,21,Regular,Cash,0,1
13-11-2024,PN037,Potatoes,Vegetables,6,03-12-2024,0.46,0%,0.46,2.76,20,Regular,Cash,0,1
13-11-2024,PN049,White Wine,Beverages,6,14-11-2024,10.5,25%,7.88,47.28,730,Regular,Card,0,1
12-11-2024,PN005,Bread,Bakery,7,17-11-2024,1.28,0%,1.28,8.96,5,Member,Card,0,1
12-11-2024,PN006,Breakfast Cereals,Staples,18,12-11-2025,1.29,0%,1.29,23.22,365,Member,Card,0,1
12-11-2024,PN009,Butter,Dairy,6,17-11-2024,3.99,0%,3.99,23.94,270,Member,Cash,0,1
12-11-2024,PN016,Chicken Breast,Meat,14,17-11-2024,3.99,0%,3.99,55.86,5,Regular,Cash,0,1
12-11-2024,PN016,Chicken Breast,Meat,5,17-11-2024,3.99,0%,3.99,19.95,5,Member,Card,0,1
12-11-2024,PN018,Cinnamon,Spices,15,13-11-2024,1,25%,0.75,11.25,730,Member,Cash,0,1
12-11-2024,PN030,Onions,Vegetables,2,02-12-2024,0.67,0%,0.67,1.34,20,Regular,Card,0,1
11-11-2024,PN013,Carrots,Vegetables,12,13-11-2024,0.13,15%,0.11,1.32,14,Regular,Card,0,1
11-11-2024,PN014,Charcoal,Non-Food,12,13-11-2024,1.75,15%,1.49,17.88,730,Member,Cash,0,1
11-11-2024,PN032,Oranges,Fruits,2,25-11-2024,0.6,0%,0.6,1.2,14,Member,Card,0,1
11-11-2024,PN035,Pepper,Spices,5,25-11-2024,1,0%,1,5,14,Member,Card,0,1
11-11-2024,PN042,Smoothie,Beverages,15,21-11-2024,4.25,0%,4.25,63.75,10,Regular,Card,0,1
11-11-2024,PN046,Strawberries,Fruits,20,15-11-2024,0.5,0%,0.5,10,4,Member,Cash,0,1
10-11-2024,PN004,Beef,Meat,6,01-12-2024,4.5,0%,4.5,27,21,Member,Cash,0,0
10-11-2024,PN011,Cabbage,Vegetables,3,20-11-2024,1.29,0%,1.29,3.87,10,Regular,Cash,0,0
10-11-2024,PN013,Carrots,Vegetables,5,15-11-2024,0.13,5%,0.12,0.6,14,Regular,Cash,0,0
10-11-2024,PN015,Cheese,Dairy,7,01-12-2024,2.5,0%,2.5,17.5,21,Regular,Cash,0,0
10-11-2024,PN019,Coffee,Beverages,13,10-11-2025,3.3,0%,3.3,42.9,365,Member,Card,0,0
10-11-2024,PN026,Lamb,Meat,20,13-11-2024,5,0%,5,100,3,Regular,Card,0,0
10-11-2024,PN026,Lamb,Meat,11,10-11-2024,5,30%,3.5,38.5,3,Regular,Card,0,0
10-11-2024,PN034,Pasta,Staples,9,10-11-2025,1.45,0%,1.45,13.05,365,Member,Card,0,0
09-11-2024,PN003,Basmati Rice,Staples,3,09-11-2025,1.59,0%,1.59,4.77,365,Regular,Cash,0,0
09-11-2024,PN006,Breakfast Cereals,Staples,17,11-11-2024,1.29,15%,1.1,18.7,365,Member,Card,0,0
09-11-2024,PN009,Butter,Dairy,12,10-11-2024,3.99,25%,2.99,35.88,270,Member,Cash,0,0
09-11-2024,PN022,Easter Eggs,Confectionery,3,09-11-2025,1.2,0%,1.2,3.6,365,Regular,Card,0,0
09-11-2024,PN025,Ham,Meat,7,19-11-2024,2.99,0%,2.99,20.93,10,Member,Card,0,0
09-11-2024,PN033,Oysters,Seafood,11,24-11-2024,3.99,0%,3.99,43.89,15,Regular,Card,0,0
09-11-2024,PN034,Pasta,Staples,5,09-11-2025,1.45,0%,1.45,7.25,365,Member,Cash,0,0
09-11-2024,PN040,Salami,Meat,2,30-11-2024,1.6,0%,1.6,3.2,21,Regular,Card,0,0
09-11-2024,PN049,White Wine,Beverages,14,09-11-2026,10.5,0%,10.5,147,730,Regular,Card,0,0
08-11-2024,PN007,Brussels Sprouts,Vegetables,13,15-11-2024,1.07,0%,1.07,13.91,7,Regular,Card,0,0
08-11-2024,PN011,Cabbage,Vegetables,11,18-11-2024,1.29,0%,1.29,14.19,10,Regular,Card,0,0
08-11-2024,PN023,Eggs,Dairy,10,29-11-2024,0.21,0%,0.21,2.1,21,Regular,Card,0,0
08-11-2024,PN025,Ham,Meat,9,18-11-2024,2.99,0%,2.99,26.91,10,Member,Card,0,0
08-11-2024,PN038,Pumpkin,Vegetables,11,12-11-2024,3.45,0%,3.45,37.95,4,Member,Cash,0,0
08-11-2024,PN039,Red Wine,Beverages,3,08-11-2027,10.5,0%,10.5,31.5,1095,Regular,Card,0,0
08-11-2024,PN046,Strawberries,Fruits,13,12-11-2024,0.5,0%,0.5,6.5,4,Member,Cash,0,0
08-11-2024,PN049,White Wine,Beverages,19,10-11-2024,10.5,15%,8.93,169.67,730,Member,Card,0,0
07-11-2024,PN001,Apples,Fruits,4,12-11-2024,0.6,5%,0.57,2.28,10,Member,Card,0,0
07-11-2024,PN005,Bread,Bakery,10,12-11-2024,1.28,0%,1.28,12.8,5,Member,Cash,0,0
